f_MHz,Z11r,Z11i,Z12r,Z12i,Z21r,Z21i,Z22r,Z22i
2.636064000000000078e+02,7.340957794215870191e-02,1.724862043034877601e+01,-7.962244384598160529e-01,9.031171821922654885e+00,-5.560500038516532628e-01,1.207018295445503142e+01,2.173364284869094121e+01,-2.064400957797900276e+02
2.638233599999999797e+02,7.404309525392321900e-02,1.726153705702678209e+01,-8.148806625892954791e-01,9.066207252911913983e+00,-5.220353034487970056e-01,1.208301552709855642e+01,2.116956300318929607e+01,-2.062868756426815366e+02
2.640403200000000083e+02,7.463408966834000902e-02,1.727444969800644614e+01,-8.328807216590816687e-01,9.101452665084970306e+00,-4.881564516889923544e-01,1.209508057627757793e+01,2.060664714279475618e+01,-2.061211015451007995e+02
2.642572799999999802e+02,7.518269008577689594e-02,1.728735953347185017e+01,-8.502242520410910886e-01,9.136890080944137793e+00,-4.544331134122208127e-01,1.210638683829599849e+01,2.004521002110925210e+01,-2.059429027977220699e+02
2.644742400000000089e+02,7.568906359198745992e-02,1.730026773106930094e+01,-8.669114683669701948e-01,9.172501657406311182e+00,-4.208845069406802475e-01,1.211694363154773413e+01,1.948555962258657104e+01,-2.057524176588396188e+02
2.646911999999999807e+02,7.615341461318247962e-02,1.731317544446174850e+01,-8.829431523414491556e-01,9.208269707712318564e+00,-3.875293848916922523e-01,1.212676083247559511e+01,1.892799687125784303e+01,-2.055497929738371283e+02
2.649081600000000094e+02,7.657598401130728816e-02,1.732608381193914227e+01,-8.983206406366143204e-01,9.244176722520419887e+00,-3.543860163952345932e-01,1.213584885090162935e+01,1.837281536047743202e+01,-2.053351838050384970e+02
2.651251199999999812e+02,7.695704812268221173e-02,1.733899395508886698e+01,-9.130458119283559881e-01,9.280205390145631839e+00,-3.214721707319168065e-01,1.214421860481935589e+01,1.782030110397099776e+01,-2.051087530533737606e+02
2.653420800000000099e+02,7.729691774501920576e-02,1.735190697752815936e+01,-9.271210731327756971e-01,9.316338615908431819e+00,-2.888051023960237496e-01,1.215188149473248735e+01,1.727073230825768491e+01,-2.048706710730473617e+02
2.655590399999999818e+02,7.759593707618189784e-02,1.736482396370066539e+01,-9.405493449099200376e-01,9.352559540564405083e+00,-2.564015375908495487e-01,1.215884937762997886e+01,1.672437916652879508e+01,-2.046211152806382643e+02
2.657760000000000105e+02,7.785448260923723274e-02,1.737774597773769614e+01,-9.533340464934521030e-01,9.388851557790239610e+00,-2.242776621494185496e-01,1.216513454068218358e+01,1.618150367393571543e+01,-2.043602697598252291e+02
2.659929599999999823e+02,7.807296198861642111e-02,1.739067406238732971e+01,-9.654790799101419241e-01,9.425198330700546023e+00,-1.924491108723453414e-01,1.217074967473799951e+01,1.564235946414627243e+01,-2.040883248630052549e+02
2.662099200000000110e+02,7.825181283090891504e-02,1.740360923801098281e+01,-9.769888136564638392e-01,9.461583807383904698e+00,-1.609309582731430766e-01,1.217570784770915004e+01,1.510719166701808902e+01,-2.038054768110648922e+02
2.664268799999999828e+02,7.839150151481255602e-02,1.741655250164867752e+01,-9.878680658893541633e-01,9.497992235441493847e+00,-1.297377107066797208e-01,1.218002247791632442e+01,1.457623678707421888e+01,-2.035119272924342226e+02
2.666438400000000115e+02,7.849252194479675038e-02,1.742950482615347951e+01,-9.981220871999039179e-01,9.534408175522500528e+00,-9.888329986416838357e-02,1.218370730747508901e+01,1.404972260247581239e+01,-2.032078830626052763e+02
2.668607999999999834e+02,7.855539429208042990e-02,1.744246715939610581e+01,-1.007756543027156226e+00,9.570816513850481044e+00,-6.838107760261945278e-02,1.218677637579390627e+01,1.352786808409240038e+01,-2.028935555451890878e+02
2.670777600000000120e+02,7.858066371767964686e-02,1.745544042353790459e+01,-1.016777495776076234e+00,9.607202473741038418e+00,-3.824381208149291167e-02,1.218924399325427288e+01,1.301088333419905929e+01,-2.025691604355894810e+02
2.672947199999999839e+02,7.856889908085465390e-02,1.746842551437374524e+01,-1.025191386697436924e+00,9.643551626113927355e+00,-8.483685169916124064e-03,1.219112471513911977e+01,1.249896954429198281e+01,-2.022349173082500613e+02
2.675116800000000126e+02,7.852069163754679670e-02,1.748142330074334438e+01,-1.033005017588535912e+00,9.679849899006178759e+00,2.088770891231919377e-02,1.219243331587214918e+01,1.199231897147382675e+01,-2.018910492284759925e+02
2.677286399999999844e+02,7.843665373194694257e-02,1.749443462401023197e+01,-1.040225532370625094e+00,9.716083586096694091e+00,4.985936376081612914e-02,1.219318476362760784e+01,1.149111493279277063e+01,-2.015377823696639723e+02
2.679456000000000131e+02,7.831741748543573356e-02,1.750746029760803779e+01,-1.046860398598188580e+00,9.752239354255536341e+00,7.842085980297805459e-02,1.219339419536572500e+01,1.099553181689178416e+01,-2.011753456368362833e+02
2.681625599999999849e+02,7.816363348580193660e-02,1.752050110665254579e+01,-1.052917388950855182e+00,9.788304250134387985e+00,1.065623622109971025e-01,1.219307689234482694e+01,1.050573511228686385e+01,-2.008039702971922225e+02
2.683795200000000136e+02,7.797596948115396998e-02,1.753355780761794946e+01,-1.058404562760460577e+00,9.824265705816502603e+00,1.342746177574507815e-01,1.219224825615789953e+01,1.002188145156836718e+01,-2.004238896184522218e+02
2.685964799999999855e+02,7.775510908029249768e-02,1.754663112807619640e+01,-1.063330247618754498e+00,9.860111543548841340e+00,1.615489506648745965e-01,1.219092378533767018e+01,9.544118670786920333e+00,-2.000353385156100785e+02
2.688134400000000142e+02,7.750175046385651689e-02,1.755972176649791550e+01,-1.067703021112994088e+00,9.895829979578730118e+00,1.883772574973078817e-01,1.218911905256887707e+01,9.072585883280821051e+00,-1.996385532067224915e+02
2.690303999999999860e+02,7.721660510857929205e-02,1.757283039211246845e+01,-1.071531692730904206e+00,9.931409627122125272e+00,2.147520011484358449e-01,1.218684968254420831e+01,8.607413567137362165e+00,-1.992337708782587526e+02
2.692473600000000147e+02,7.690039652726254893e-02,1.758595764482611301e+01,-1.074825285976809264e+00,9.966839498490447369e+00,2.406662039756167770e-01,1.218413133049563690e+01,8.148723665556913076e+00,-1.988212293605109267e+02
2.694643199999999865e+02,7.655385902734530845e-02,1.759910413519541095e+01,-1.077593020734985751e+00,1.000210900640531975e+01,2.661134401357283519e-01,1.218097966142850375e+01,7.696629699276230419e+00,-1.984011668134645276e+02
2.696812800000000152e+02,7.617773649034162431e-02,1.761227044445456968e+01,-1.079844295916571939e+00,1.003720796453235486e+01,2.910878271733488010e-01,1.217741033008337403e+01,7.251236890288310200e+00,-1.979738214235226224e+02
2.698982399999999870e+02,7.577278117383816347e-02,1.762545712459352387e+01,-1.081588672422607145e+00,1.007212658726533761e+01,3.155840169159843667e-01,1.217343896164619288e+01,6.812642296060190894e+00,-1.975394311113921617e+02
2.701152000000000157e+02,7.533975253935419614e-02,1.763866469848590413e+01,-1.082835856450850454e+00,1.010685548879394702e+01,3.395971857296545826e-01,1.216908113322285878e+01,6.380934953422574551e+00,-1.970982332513768256e+02
2.703321599999999876e+02,7.487941610553995597e-02,1.765189366006329053e+01,-1.083595683177152269e+00,1.014138568148885255e+01,3.631230241848962259e-01,1.216435235609378296e+01,5.956196031403898417e+00,-1.966504644023193293e+02
2.705491200000000163e+02,7.439254233151505746e-02,1.766514447453386794e+01,-1.083878100831553004e+00,1.017570857363780945e+01,3.861577261885502099e-01,1.215926805875614214e+01,5.538498992166893231e+00,-1.961963600503121086e+02
2.707660799999999881e+02,7.387990552876379236e-02,1.767841757864351848e+01,-1.083693155195606384e+00,1.020981596656849533e+01,4.086979776282031462e-01,1.215384357076362676e+01,5.127909759340210982e+00,-1.957361543633275005e+02
2.709830400000000168e+02,7.334228280532949229e-02,1.769171338097653390e+01,-1.083050974535811228e+00,1.024370005119152083e+01,4.307409445837678819e-01,1.214809410736586237e+01,4.724486892946204719e+00,-1.952700799578090027e+02
2.711999999999999886e+02,7.278045304140529081e-02,1.770503226229336136e+01,-1.081961754994405167e+00,1.027735340400081654e+01,4.522842611504265253e-01,1.214203475495077278e+01,4.328281770238495696e+00,-1.947983676772634567e+02
2.714169600000000173e+02,7.219519589904710433e-02,1.771837457590351761e+01,-1.080435746448800138e+00,1.031076898256380936e+01,4.733260169239865700e-01,1.213568045728650624e+01,3.939338771702000752e+00,-1.943212463828306227e+02
2.716339199999999892e+02,7.158729086579124212e-02,1.773174064807114547e+01,-1.078483238853541026e+00,1.034394012053858880e+01,4.938647441934768123e-01,1.212904600256089793e+01,3.557695471524681352e+00,-1.938389427557825400e+02
2.718508800000000178e+02,7.095751633327794516e-02,1.774513077845038111e+01,-1.076114549075753546e+00,1.037686052225000566e+01,5.138994048839710116e-01,1.212214601121076996e+01,3.183382831910885447e+00,-1.933516811118568910e+02
2.720678399999999897e+02,7.030664871094663426e-02,1.775854524054942729e+01,-1.073340008228856002e+00,1.040952425686166194e+01,5.334293772967901859e-01,1.211499492453453009e+01,2.816425400521683109e+00,-1.928596832273114217e+02
2.722848000000000184e+02,6.963546157605662867e-02,1.777198428221902304e+01,-1.070169949515601404e+00,1.044192575217398833e+01,5.524544426821658138e-01,1.210760699407547669e+01,2.456841510499196080e+00,-1.923631681765430699e+02
2.725017599999999902e+02,6.894472485946981366e-02,1.778544812616529924e+01,-1.066614696578604526e+00,1.047405978808386351e+01,5.709747716904691739e-01,1.209999627176553183e+01,2.104643482414704003e+00,-1.918623521810819170e+02
2.727187200000000189e+02,6.823520406810355821e-02,1.779893697048356316e+01,-1.062684552365293467e+00,1.050592148973556839e+01,5.889909107352643280e-01,1.209217660081379719e+01,1.759837827619220807e+00,-1.913574484697812181e+02
2.729356799999999907e+02,6.750765954281552628e-02,1.781245098921088399e+01,-1.058389788505737839e+00,1.053750632039640323e+01,6.065037683051593964e-01,1.208416160732675770e+01,1.422425452425799763e+00,-1.908486671499430543e+02
2.731526400000000194e+02,6.676284575366046858e-02,1.782599033289582380e+01,-1.053740635202604192e+00,1.056881007408512652e+01,6.235146012590070397e-01,1.207596469264033878e+01,1.092401862637500276e+00,-1.903362150891489648e+02
2.733695999999999913e+02,6.600151063029362219e-02,1.783955512918338115e+01,-1.048747271630248612e+00,1.059982886798343138e+01,6.400250011364255753e-01,1.206759902634813741e+01,7.697573679108696831e-01,-1.898202958075240190e+02
2.735865600000000200e+02,6.522439492858721211e-02,1.785314548341283114e+01,-1.043419816839334935e+00,1.063055913465935021e+01,6.560368805141146842e-01,1.205907754000593357e+01,4.544772855241321907e-01,-1.893011093801503932e+02
2.738035199999999918e+02,6.443223163273033294e-02,1.786676147922628033e+01,-1.037768321162854335e+00,1.066099761412848856e+01,6.715524594342424658e-01,1.205041292149245002e+01,1.465421431052868484e-01,-1.887788523493322543e+02
2.740204800000000205e+02,6.362574539198902202e-02,1.788040317918770583e+01,-1.031802758113955942e+00,1.069114134577995046e+01,6.865742519357445062e-01,1.204161761000525566e+01,-1.540721200747485475e-01,-1.882537176463966944e+02
2.742374399999999923e+02,6.280565199251193775e-02,1.789407062540865212e+01,-1.025533016771925432e+00,1.072098766019124660e+01,7.011050527079270012e-01,1.203270379167036097e+01,-4.473939536075695056e-01,-1.877258945227156914e+02
2.744544000000000210e+02,6.197265786239304630e-02,1.790776384018045775e+01,-1.018968894644833423e+00,1.075053417085784346e+01,7.151479238935524174e-01,1.202368339574525358e+01,-7.334559986092911155e-01,-1.871955684896298919e+02
2.746713599999999929e+02,6.112745961084464774e-02,1.792148282661130310e+01,-1.012120091000856092e+00,1.077977876585674188e+01,7.287061820600273521e-01,1.201456809138936777e+01,-1.012294892847217742e+00,-1.866629212669155606e+02
2.748883200000000215e+02,6.027074359914978696e-02,1.793522756926515527e+01,-1.004996200657259919e+00,1.080871959946901839e+01,7.417833853589115289e-01,1.200536928498283551e+01,-1.283951078626936360e+00,-1.861281307394726241e+02
2.751052799999999934e+02,5.940318554421601671e-02,1.794899803480385714e+01,-9.976067082170950728e-01,1.083735508377927381e+01,7.543833208914665356e-01,1.199609811796848113e+01,-1.548468613713838815e+00,-1.855913709218984877e+02
2.753222400000000221e+02,5.852545015256932492e-02,1.796279417262807598e+01,-9.899609827416921970e-01,1.086568388027227705e+01,7.665099922948640510e-01,1.198676546519504171e+01,-1.805894985503609496e+00,-1.850528119305789119e+02
2.755391999999999939e+02,5.763819078569035192e-02,1.797661591551862514e+01,-9.820682728459650956e-01,1.089370489144410570e+01,7.781676075660306502e-01,1.197738193373738191e+01,-2.056280928697709509e+00,-1.845126199629711721e+02
2.757561600000000226e+02,5.674204915341111294e-02,1.799046318027409086e+01,-9.739377022058095523e-01,1.092141725244560568e+01,7.893605671330244933e-01,1.196795786217252733e+01,-2.299680246648965198e+00,-1.839709572837267899e+02
2.759731199999999944e+02,5.583765503718306905e-02,1.800433586834699540e+01,-9.655782654627134143e-01,1.094882032277276274e+01,8.000934521880838091e-01,1.195850332028688001e+01,-2.536149636566191301e+00,-1.834279822173180889e+02
2.761900800000000231e+02,5.492562604020746753e-02,1.801823386647396674e+01,-9.569988245148126627e-01,1.097591367801962825e+01,8.103710132894577090e-01,1.194902810919320224e+01,-2.765748518716423465e+00,-1.828838491468254972e+02
2.764070399999999950e+02,5.400656736488411436e-02,1.803215704730241242e+01,-9.482081051773545433e-01,1.100269710170670123e+01,8.201981592443347013e-01,1.193954176183455651e+01,-2.988538869773979645e+00,-1.823387085185484011e+02
2.766240000000000236e+02,5.308107161585707418e-02,1.804610527000954434e+01,-9.392146942040171531e-01,1.102917057719728433e+01,8.295799462753237208e-01,1.193005354385294225e+01,-3.204585060404685048e+00,-1.817927068521191813e+02
2.768409599999999955e+02,5.214971862803369218e-02,1.806007838091543150e+01,-9.300270366502246810e-01,1.105533427971455573e+01,8.385215674815431619e-01,1.192057245480252980e+01,-3.413953697195542425e+00,-1.812459867557928135e+02
2.770579200000000242e+02,5.121307531908000227e-02,1.807407621408847476e+01,-9.206534335682453607e-01,1.108118856846681766e+01,8.470283425958485823e-01,1.191110722968282865e+01,-3.616713469007449611e+00,-1.806986869465825691e+02
2.772748799999999960e+02,5.027169556406683310e-02,1.808809859194186487e+01,-9.111020400180331880e-01,1.110673397889523528e+01,8.551057080441613056e-01,1.190166634077671581e+01,-3.812934997798708814e+00,-1.801509422749623468e+02
2.774918400000000247e+02,4.932612009348457532e-02,1.810214532582163116e+01,-9.013808633826350114e-01,1.113197121504763132e+01,8.627592073074205059e-01,1.189225799976702191e+01,-4.002690693960712309e+00,-1.796028837537934066e+02
2.777087999999999965e+02,4.837687641158733981e-02,1.811621621658528625e+01,-8.914977619711337287e-01,1.115690114208968708e+01,8.699944815911442308e-01,1.188289016011651533e+01,-4.186054616228143566e+00,-1.790546385912158200e+02
2.779257600000000252e+02,4.742447873518571694e-02,1.813031105516972730e+01,-8.814604438994471103e-01,1.118152477895914920e+01,8.768172607997125612e-01,1.187357051969052968e+01,-4.363102336118060975e+00,-1.785063302272042165e+02
2.781427199999999971e+02,4.646942795254477981e-02,1.814442962314942775e+01,-8.712764662314713693e-01,1.120584329116864986e+01,8.832333548199815532e-01,1.186430652360330740e+01,-4.533910806975342211e+00,-1.779580783735040086e+02
2.783596800000000258e+02,4.551221159973291297e-02,1.815857169328370446e+01,-8.609532343708455882e-01,1.122985798376408972e+01,8.892486451096114353e-01,1.185510536727172060e+01,-4.698558237554281369e+00,-1.774099990566931524e+02
2.785766399999999976e+02,4.455330385568762042e-02,1.817273703005201213e+01,-8.504980016886802829e-01,1.125357029444097812e+01,8.948690765906643918e-01,1.184597399965743847e+01,-4.857123970147563696e+00,-1.768622046641086456e+02
2.787936000000000263e+02,4.359316555313313968e-02,1.818692539017856902e+01,-8.399178693747094693e-01,1.127698178682487828e+01,9.001006498462345018e-01,1.183691912668252755e+01,-5.009688363229791719e+00,-1.763148039923803196e+02
2.790105599999999981e+02,4.263224420599604630e-02,1.820113652314488562e+01,-8.292197864994684808e-01,1.130009414391797229e+01,9.049494136176179371e-01,1.182794721480167510e+01,-5.156332678570904271e+00,-1.757679022983471100e+02
2.792275200000000268e+02,4.167097405185288955e-02,1.821537017169011108e+01,-8.184105502756664485e-01,1.132290916171388417e+01,9.094214575975323456e-01,1.181906449471541798e+01,-5.297138972768537180e+00,-1.752216013521022546e+02
2.794444799999999987e+02,4.070977610802135882e-02,1.822962607229952781e+01,-8.074968065060815769e-01,1.134542874298513482e+01,9.135229055181485203e-01,1.181027696521129222e+01,-5.432189993169354025e+00,-1.746759994919866870e+02
2.796614400000000273e+02,3.974905824224170270e-02,1.824390395568030598e+01,-7.964850502077206462e-01,1.136765489124089079e+01,9.172599085262175267e-01,1.180159039711630165e+01,-5.561569078071220140e+00,-1.741311916812703373e+02
2.798783999999999992e+02,3.878921525509375356e-02,1.825820354722524286e+01,-7.853816263996538094e-01,1.138958970486076439e+01,9.206386388445493285e-01,1.179301033735066184e+01,-5.685360061190714021e+00,-1.735872695663679792e+02
2.800953600000000279e+02,3.783062897474005065e-02,1.827252456746383302e+01,-7.741927310436061971e-01,1.141123537140116184e+01,9.236652837125780557e-01,1.178454211306711663e+01,-5.803647180284873031e+00,-1.730443215363625029e+02
2.803123199999999997e+02,3.687366836282746085e-02,1.828686673250069461e+01,-7.629244121292311220e-01,1.143259416207599344e+01,9.263460396000883224e-01,1.177619083586517590e+01,-5.916514989858201901e+00,-1.725024327836749194e+02
2.805292800000000284e+02,3.591868963121975372e-02,1.830122975444153610e+01,-7.515825708901446855e-01,1.145366842641188576e+01,9.286871066911629446e-01,1.176796140606900209e+01,-6.024048277885207803e+00,-1.719616853657051365e+02
2.807462400000000002e+02,3.496603636800332815e-02,1.831561334180646483e+01,-7.401729631434964540e-01,1.147446058707576633e+01,9.306946836301184245e-01,1.175985851705680574e+01,-6.126331986442245636e+00,-1.714221582672645070e+02
2.809631999999999721e+02,3.401603967304032972e-02,1.833001719993091072e+01,-7.287012007436963756e-01,1.149497313487553107e+01,9.323749625241757322e-01,1.175188665963363377e+01,-6.223451136165038200e+00,-1.708839274636754624e+02
2.811801600000000008e+02,3.306901830225704442e-02,1.834444103135393078e+01,-7.171727531388532029e-01,1.151520862393021183e+01,9.337341241972727524e-01,1.174405012643480184e+01,-6.315490754450554967e+00,-1.703470659843553392e+02
2.813971199999999726e+02,3.212527881912560779e-02,1.835888453619416438e+01,-7.055929490243343372e-01,1.153516966701027080e+01,9.347783336873947135e-01,1.173635301635401618e+01,-6.402535807285242520e+00,-1.698116439767806014e+02
2.816140800000000013e+02,3.118511575437283787e-02,1.837334741251371284e+01,-6.939669780819954781e-01,1.155485893104473405e+01,9.355137359825994592e-01,1.172879923898545940e+01,-6.484671134634744760e+00,-1.692777287706789480e+02
2.818310399999999731e+02,3.024881177190395440e-02,1.838782935666932872e+01,-6.822998928001058339e-01,1.157427913279253673e+01,9.359464519869797883e-01,1.172139251907201363e+01,-6.561981389252949270e+00,-1.687453849423430086e+02
2.820480000000000018e+02,2.931663784111464277e-02,1.840233006365175683e+01,-6.705966103636982201e-01,1.159343303467764130e+01,9.360825747118823870e-01,1.171413640095366127e+01,-6.634550978855531689e+00,-1.682146743789390655e+02
2.822649599999999737e+02,2.838885341517845967e-02,1.841684922741365682e+01,-6.588619146093701584e-01,1.161232344078299583e+01,9.359281656847946440e-01,1.170703425300667178e+01,-6.702464011527733412e+00,-1.676856563427174933e+02
2.824819200000000023e+02,2.746570661380869777e-02,1.843138654118494557e+01,-6.471004580372350379e-01,1.163095319300248143e+01,9.354892515694877009e-01,1.170008927206894711e+01,-6.765804244280324120e+00,-1.671583875350131621e+02
2.826988799999999742e+02,2.654743441161834874e-02,1.844594169777685266e+01,-6.353167638739831702e-01,1.164932516734640799e+01,9.347718209896991315e-01,1.169330448784435106e+01,-6.824655034640028539e+00,-1.666329221599594348e+02
2.829158400000000029e+02,2.563426283028332614e-02,1.846051438987482030e+01,-6.235152281791023210e-01,1.166744227039874815e+01,9.337818215517917908e-01,1.168668276728066324e+01,-6.879099295199657682e+00,-1.661093119878134416e+02
2.831327999999999747e+02,2.472640713476595420e-02,1.847510431031970057e+01,-6.117001219911201160e-01,1.168530743592219601e+01,9.325251570566874815e-01,1.168022681891627279e+01,-6.929219450986122908e+00,-1.655876064178279421e+02
2.833497600000000034e+02,2.382407203276361990e-02,1.848971115237821294e+01,-5.998755935043107446e-01,1.170292362160791733e+01,9.310076848981839737e-01,1.167393919719003570e+01,-6.975097399595300729e+00,-1.650678525405904509e+02
2.835667199999999752e+02,2.292745187722542571e-02,1.850433461000232782e+01,-5.880456702747625108e-01,1.172029380596678116e+01,9.292352136371452298e-01,1.166782230671077691e+01,-7.016814473953679077e+00,-1.645500951997619552e+02
2.837836800000000039e+02,2.203673087192318733e-02,1.851897437807780378e+01,-5.762142614471996716e-01,1.173742098535845635e+01,9.272135007483466307e-01,1.166187840648125018e+01,-7.054451407638028471e+00,-1.640343770531581811e+02
2.840006399999999758e+02,2.115208327879335160e-02,1.853363015266303648e+01,-5.643851599998844781e-01,1.175430817115514337e+01,9.249482505317156988e-01,1.165610961407421264e+01,-7.088088302644312222e+00,-1.635207386331154567e+02
2.842176000000000045e+02,2.027367362748356758e-02,1.854830163121662778e+01,-5.525620450026997865e-01,1.177095838703666075e+01,9.224451121820316235e-01,1.165051790975664225e+01,-7.117804599508160024e+00,-1.630092184060964087e+02
2.844345599999999763e+02,1.940165692679099788e-02,1.856298851281573548e+01,-5.407484838829047513e-01,1.178737466641141651e+01,9.197096780118610981e-01,1.164510514055743506e+01,-7.143679049695942140e+00,-1.624998528314684449e+02
2.846515200000000050e+02,1.853617887688591148e-02,1.857769049836383957e+01,-5.289479346972504326e-01,1.180356004996382424e+01,9.167474818196383879e-01,1.163987302428003012e+01,-7.165789690165114578e+00,-1.619926764194536588e+02
2.848684799999999768e+02,1.767737608314337919e-02,1.859240729078977949e+01,-5.171637484035426224e-01,1.181951758331955915e+01,9.135639973993888718e-01,1.163482315345247287e+01,-7.184213820006490003e+00,-1.614877217881694662e+02
2.850854400000000055e+02,1.682537627067227232e-02,1.860713859523651692e+01,-5.053991711310661383e-01,1.183525031482904488e+01,9.101646371841274341e-01,1.162995699921647841e+01,-7.199027979086057627e+00,-1.609850197197583839e+02
2.853023999999999774e+02,1.598029849877981648e-02,1.862188411924133646e+01,-4.936573464444776183e-01,1.185076129346351337e+01,9.065547510187187408e-01,1.162527591515203973e+01,-7.210307928590372839e+00,-1.604845992155649981e+02
2.855193600000000060e+02,1.514225337668024737e-02,1.863664357290682361e+01,-4.819413175998636389e-01,1.186605356682085244e+01,9.027396250555286272e-01,1.162078114103585946e+01,-7.218128633402296934e+00,-1.599864875503391772e+02
2.857363199999999779e+02,1.431134327858605421e-02,1.865141666906293949e+01,-4.702540297882916165e-01,1.188113017923793713e+01,8.987244807685647041e-01,1.161647380653324824e+01,-7.222564246220492201e+00,-1.594907103254422793e+02
2.859532800000000066e+02,1.348766255864321424e-02,1.866620312342105237e+01,-4.585983323666060762e-01,1.189599417000457393e+01,8.945144740796198146e-01,1.161235493482027437e+01,-7.223688093341565697e+00,-1.589972915210381927e+02
2.861702399999999784e+02,1.267129776605306450e-02,1.868100265471898069e+01,-4.469769810707053814e-01,1.191064857167783053e+01,8.901146945922244758e-01,1.160842544613771388e+01,-7.221572662030519396e+00,-1.585062535472558807e+02
2.863872000000000071e+02,1.186232785899707896e-02,1.869581498485869631e+01,-4.353926402105563476e-01,1.192509640849168129e+01,8.855301649283597865e-01,1.160468616127392671e+01,-7.216289589406725824e+00,-1.580176172943109236e+02
2.866041599999999789e+02,1.106082441820469171e-02,1.871063983903532701e+01,-4.238478848449439007e-01,1.193934069485889893e+01,8.807658401618448929e-01,1.160113780497692382e+01,-7.207909652765090769e+00,-1.575314021815761123e+02
2.868211200000000076e+02,1.026685185959952396e-02,1.872547694585896849e+01,-4.123452029329922053e-01,1.195338443396203054e+01,8.758266073457008360e-01,1.159778100929471911e+01,-7.196502761263247727e+00,-1.570476262055898076e+02
2.870380799999999795e+02,9.480467645804655646e-03,1.874032603746892178e+01,-4.008869974621033783e-01,1.196723061643134933e+01,8.707172851271621772e-01,1.159461631684483329e+01,-7.182137948921186954e+00,-1.565663059870102813e+02
2.872550400000000081e+02,8.701722496376620639e-03,1.875518684964067617e+01,-3.894755885495055359e-01,1.198088221910369633e+01,8.654426234471281898e-01,1.159164418401055130e+01,-7.164883368834553679e+00,-1.560874568164937273e+02
