f_MHz,S11_dB,Re_Zin,Im_Zin
3.215347199999999930e+02,-6.399893583587253076e-02,2.196776247947106464e-01,2.194207493352292460e+01
3.217516800000000217e+02,-6.407874535546986827e-02,2.199681238414371576e-01,2.194718698064678009e+01
3.219686399999999935e+02,-6.378253154976361305e-02,2.189681016562789462e-01,2.195240157364192513e+01
3.221856000000000222e+02,-6.311435762375020020e-02,2.166915670677641292e-01,2.195783170963004238e+01
3.224025599999999940e+02,-6.208117757815048710e-02,2.131624176722933250e-01,2.196358843986929443e+01
3.226195200000000227e+02,-6.069276836810866271e-02,2.084141888453441560e-01,2.196977999532332149e+01
3.228364799999999946e+02,-5.896163839723245204e-02,2.024897240768096518e-01,2.197651094464959343e+01
3.230534400000000232e+02,-5.690291342127042074e-02,1.954407710290210487e-01,2.198388139187225931e+01
3.232703999999999951e+02,-5.453420117536726675e-02,1.873275084106006960e-01,2.199198622036233530e+01
3.234873600000000238e+02,-5.187543625136906839e-02,1.782180093425141665e-01,2.200091438903702823e+01
3.237043199999999956e+02,-4.894870693985532012e-02,1.681876473783594783e-01,2.201074828593303323e+01
3.239212800000000243e+02,-4.577806590749407267e-02,1.573184517097556967e-01,2.202156314351816491e+01
3.241382399999999961e+02,-4.238932670569069833e-02,1.456984183491517593e-01,2.203342651929960638e+01
3.243552000000000248e+02,-3.880984819943555236e-02,1.334207842378312414e-01,2.204639784448805173e+01
3.245721599999999967e+02,-3.506830906510866042e-02,1.205832712780757349e-01,2.206052804268615830e+01
3.247891200000000254e+02,-3.119447453456078434e-02,1.072873072469430755e-01,2.207585921981809207e+01
3.250060799999999972e+02,-2.721895756181876361e-02,9.363723042440671995e-02,2.209242442580033838e+01
3.252230400000000259e+02,-2.317297655812279242e-02,7.973948456409774010e-02,2.211024748779150073e+01
3.254399999999999977e+02,-1.908811178747804940e-02,6.570181057535973146e-02,2.212934291425554889e+01
3.256569600000000264e+02,-1.499606243661032699e-02,5.163244096691972651e-02,2.214971586853125629e+01
3.258739199999999983e+02,-1.092840627839623477e-02,3.763930275255757130e-02,2.217136221012694008e+01
3.260908800000000269e+02,-6.916363735649800649e-03,2.382923413686136027e-02,2.219426860155318337e+01
3.263078399999999988e+02,-2.990568029591984985e-03,1.030721990545189690e-02,2.221841267816554932e+01
3.265248000000000275e+02,8.191570341113708908e-04,-2.824349955847743274e-03,2.224376327821240196e+01
3.267417599999999993e+02,4.484010225818291229e-03,-1.546639428523470181e-02,2.227028073006443520e+01
3.269587200000000280e+02,7.976415720642256527e-03,-2.752382366558030202e-02,2.229791719343769074e+01
3.271756799999999998e+02,1.127021445584203835e-02,-3.890618886081640554e-02,2.232661705130355756e+01
3.273926399999999717e+02,1.434084301077339849e-02,-4.952829172324938606e-02,2.235631734910000290e+01
3.276096000000000004e+02,1.716549913365472343e-02,-5.931075584118043059e-02,2.238694827781083418e+01
3.278265599999999722e+02,1.972329316170848626e-02,-6.818055447568291405e-02,2.241843369745512859e+01
3.280435200000000009e+02,2.199538469617744879e-02,-7.607149358589550270e-02,2.245069169752144944e+01
3.282604799999999727e+02,2.396510400014072173e-02,-8.292464796264056859e-02,2.248363519088053764e+01
3.284774400000000014e+02,2.561805768485882553e-02,-8.868874868455514648e-02,2.251717253771204952e+01
3.286943999999999733e+02,2.694221833872936095e-02,-9.332052027783717396e-02,2.255120819597611614e+01
3.289113600000000019e+02,2.792799783338612007e-02,-9.678496611052329890e-02,2.258564339494718709e+01
3.291283199999999738e+02,2.856830411417313892e-02,-9.905560068664569229e-02,2.262037682829858554e+01
3.293452800000000025e+02,2.885858134778122169e-02,-1.001146276303625932e-01,2.265530536317945121e+01
3.295622399999999743e+02,2.879683336009348019e-02,-9.995306227377485919e-02,2.269032476165940793e+01
3.297792000000000030e+02,2.838363035286511904e-02,-9.857079788873883419e-02,2.272533041083050520e+01
3.299961599999999748e+02,2.762209894112730574e-02,-9.597661474242810686e-02,2.276021805774849582e+01
3.302131200000000035e+02,2.651789560408813334e-02,-9.218813131064536315e-02,2.279488454527261609e+01
3.304300799999999754e+02,2.507916369430193693e-02,-8.723169716319895128e-02,2.282922854472449004e+01
3.306470400000000041e+02,2.331647420286173805e-02,-8.114222724496598926e-02,2.286315128113826489e+01
3.308639999999999759e+02,2.124275053391808457e-02,-7.396297751627477213e-02,2.289655724672237369e+01
3.310809600000000046e+02,1.887317760287062288e-02,-6.574526220030416090e-02,2.292935489800354176e+01
3.312979199999999764e+02,1.622509563721511242e-02,-5.654811320279529152e-02,2.296145733198374117e+01
3.315148800000000051e+02,1.331787913108813289e-02,-4.643788263312944448e-02,2.299278293651986615e+01
3.317318399999999770e+02,1.017280148316538312e-02,-3.548778976036911365e-02,2.302325601004173095e+01
3.319488000000000056e+02,6.812885932427969332e-03,-2.377741417893540835e-02,2.305280734566565926e+01
3.321657599999999775e+02,3.262743499581633247e-03,-1.139213743990701196e-02,2.308137477474717869e+01
3.323827200000000062e+02,-4.516012589448967088e-04,1.577464086925720738e-03,2.310890366495678094e+01
3.325996799999999780e+02,-4.302895771970322025e-03,1.503627182101780271e-02,2.313534736806326819e+01
3.328166400000000067e+02,-8.262855226697011363e-03,2.888531920079579624e-02,2.316066761277780728e+01
3.330335999999999785e+02,-1.230236745626579753e-02,4.302252312928726147e-02,2.318483483825431435e+01
3.332505600000000072e+02,-1.639170568946748952e-02,5.734344768489994110e-02,2.320782846416233980e+01
3.334675199999999791e+02,-2.050074779299033284e-02,7.174209460864007515e-02,2.322963709364677598e+01
3.336844800000000077e+02,-2.459920052528757894e-02,8.611171458310669380e-02,2.325025864597002467e+01
3.339014399999999796e+02,-2.865682721225795357e-02,1.003456328558916533e-01,2.326970041618744034e+01
3.341184000000000083e+02,-3.264367715686991578e-02,1.143380823625646386e-01,2.328797905984083982e+01
3.343353599999999801e+02,-3.653031500599990267e-02,1.279850371697917044e-01,2.330512050134969115e+01
3.345523200000000088e+02,-4.028804822473420338e-02,1.411850388104494702e-01,2.332115976553833647e+01
3.347692799999999806e+02,-4.388915077106614326e-02,1.538400079209608085e-01,2.333614073253875176e+01
3.349862400000000093e+02,-4.730708102823718425e-02,1.658560335347936954e-01,2.335011581714705997e+01
3.352031999999999812e+02,-5.051669203687079307e-02,1.771441324307122533e-01,2.336314557456847041e+01
3.354201600000000099e+02,-5.349443208051114090e-02,1.876209710962388200e-01,2.337529823534569928e+01
3.356371199999999817e+02,-5.621853371396912102e-02,1.972095431350613381e-01,2.338664917311461267e+01
3.358540800000000104e+02,-5.866918938875988893e-02,2.058397953324956897e-01,2.339728030964902672e+01
3.360710399999999822e+02,-6.082871192155337586e-02,2.134491960818863110e-01,2.340727946242817126e+01
3.362880000000000109e+02,-6.268167817128897368e-02,2.199832404657791618e-01,2.341673964067058122e+01
3.365049599999999828e+02,-6.421505443744561503e-02,2.253958869686106536e-01,2.342575829640979634e+01
3.367219200000000114e+02,-6.541830226330089260e-02,2.296499215573858665e-01,2.343443653772967039e+01
3.369388799999999833e+02,-6.628346352316187573e-02,2.327172456949299084e-01,2.344287831171606129e+01
3.371558400000000120e+02,-6.680522388683428348e-02,2.345790857252070538e-01,2.345118956501442042e+01
3.373727999999999838e+02,-6.698095398598366557e-02,2.352261219802691261e-01,2.345947739009265476e+01
3.375897600000000125e+02,-6.681072785011682447e-02,2.346585368812100503e-01,2.346784916540743993e+01
3.378067199999999843e+02,-6.629731843210992515e-02,2.328859822298317839e-01,2.347641169764538560e+01
3.380236800000000130e+02,-6.544617029717278434e-02,2.299274667866222366e-01,2.348527037406902451e+01
3.382406399999999849e+02,-6.426534980342563097e-02,2.258111660995087144e-01,2.349452833274768793e+01
3.384576000000000136e+02,-6.276547334908345877e-02,2.205741573601627814e-01,2.350428565809598069e+01
3.386745599999999854e+02,-6.095961449838316337e-02,2.142620828157185686e-01,2.351463860869659683e+01
3.388915200000000141e+02,-5.886319102019318267e-02,2.069287459369627824e-01,2.352567888385611639e+01
3.391084799999999859e+02,-5.649383307651600905e-02,1.986356451325958783e-01,2.353749293474635707e+01
3.393254400000000146e+02,-5.387123398019830200e-02,1.894514502979234016e-01,2.355016132533855355e+01
3.395423999999999864e+02,-5.101698509763576833e-02,1.794514278863297285e-01,2.356375814765062060e+01
3.397593600000000151e+02,-4.795439660398502502e-02,1.687168204997488430e-01,2.357835049512222270e+01
3.399763199999999870e+02,-4.470830590101561308e-02,1.573341872020048160e-01,2.359399799721551361e+01
3.401932800000000157e+02,-4.130487558395328634e-02,1.453947108789901410e-01,2.361075241763168364e+01
3.404102399999999875e+02,-3.777138289063507182e-02,1.329934789988701238e-01,2.362865731783961820e+01
3.406272000000000162e+02,-3.413600258739275112e-02,1.202287440777234512e-01,2.364774778695322865e+01
3.408441599999999880e+02,-3.042758524098597428e-02,1.072011700353906749e-01,2.366805023836916178e+01
3.410611200000000167e+02,-2.667543279772362219e-02,9.401307044524633005e-02,2.368958227300002406e+01
3.412780799999999886e+02,-2.290907334106669427e-02,8.076764444779893637e-02,2.371235260841262615e+01
3.414950400000000172e+02,-1.915803683075361502e-02,6.756821582310361396e-02,2.373636107271205375e+01
3.417119999999999891e+02,-1.545163354258834859e-02,5.451748041286342411e-02,2.376159866159874312e+01
3.419289600000000178e+02,-1.181873683123970190e-02,4.171676675686302599e-02,2.378804765667256049e+01
3.421459199999999896e+02,-8.287571731690094451e-03,2.926531447187195531e-02,2.381568180275780477e+01
3.423628800000000183e+02,-4.885510801844163142e-03,1.725957456353207839e-02,2.384446654177859770e+01
3.425798399999999901e+02,-1.638878490973044201e-03,5.792535527745383550e-03,2.387435930051599797e+01
3.427968000000000188e+02,1.427234800369357260e-03,-5.046921221999569121e-03,2.390530982942437888e+01
3.430137599999999907e+02,4.289147921744417002e-03,-1.517463336809143394e-02,2.393726058956870872e+01
3.432307200000000194e+02,6.924752504364893764e-03,-2.451173419250436344e-02,2.397014718465807093e+01
3.434476799999999912e+02,9.313664003121073856e-03,-3.298519087746150380e-02,2.400389883508848854e+01
3.436646400000000199e+02,1.143735953574938000e-02,-4.052830214355634258e-02,2.403843889086322605e+01
3.438815999999999917e+02,1.327930190557737901e-02,-4.708115297325249360e-02,2.407368538022285875e+01
3.440985600000000204e+02,1.482504928736287295e-02,-5.259102435315127916e-02,2.410955159078742227e+01
3.443155199999999923e+02,1.606235014148438278e-02,-5.701275613127821523e-02,2.414594667997570099e+01
3.445324800000000209e+02,1.698122300080209118e-02,-6.030906123222621457e-02,2.418277631142952444e+01
3.447494399999999928e+02,1.757402084669630951e-02,-6.245078960579317912e-02,2.421994331411416823e+01
3.449664000000000215e+02,1.783547985760962698e-02,-6.341714041118627632e-02,2.425734836070050093e+01
3.451833599999999933e+02,1.776275237418370109e-02,-6.319582105951249140e-02,2.429489066174738099e+01
3.454003200000000220e+02,1.735542398336323983e-02,-6.178315186771770467e-02,2.433246867210106501e+01
3.456172799999999938e+02,1.661551467759851339e-02,-5.918411521061733849e-02,2.436998080580578119e+01
3.458342400000000225e+02,1.554746409906771799e-02,-5.541234821397444943e-02,2.440732615568207109e+01
3.460511999999999944e+02,1.415810093129630381e-02,-5.049007820542721764e-02,2.444440521357804030e+01
3.462681600000000230e+02,1.245659655459679591e-02,-4.444800034391875598e-02,2.448112058713687844e+01
3.464851199999999949e+02,1.045440313809646235e-02,-3.732509708417711125e-02,2.451737770875685740e+01
3.467020800000000236e+02,8.165176400897080841e-03,-2.916839940486736643e-02,2.455308553225650670e+01
3.469190399999999954e+02,5.604683339430874961e-03,-2.003269004104139481e-02,2.458815721259710330e+01
3.471360000000000241e+02,2.790695287719858510e-03,-9.980149313709619704e-03,2.462251076387834559e+01
3.473529599999999959e+02,-2.571332462901766681e-04,9.200554553285013835e-04,2.465606969070091026e+01
3.475699200000000246e+02,-3.517399443134015206e-03,1.259223552232212676e-02,2.468876358790945957e+01
3.477868799999999965e+02,-6.967100118033853901e-03,2.495469939969236634e-02,2.472052870368499100e+01
3.480038400000000252e+02,-1.058179204057447219e-02,3.792032223538940872e-02,2.475130846096348236e+01
3.482207999999999970e+02,-1.433576381523635895e-02,5.139716296195417228e-02,2.478105393222318398e+01
3.484377600000000257e+02,-1.820221840383169989e-02,6.528912573499111305e-02,2.480972426281308429e+01
3.486547199999999975e+02,-2.215346525900680971e-02,7.949666161615134841e-02,2.483728703819770445e+01
3.488716800000000262e+02,-2.616112092528097288e-02,9.391750589758107726e-02,2.486371859076959723e+01
3.490886399999999981e+02,-3.019631684925667275e-02,1.084474459128984131e-01,2.488900424223873742e+01
3.493056000000000267e+02,-3.422991302841657535e-02,1.229811136560624157e-01,2.491313847804427439e+01
3.495225599999999986e+02,-3.823271601893334093e-02,1.374127970403899168e-01,2.493612505074920094e+01
3.497395200000000273e+02,-4.217569972102275244e-02,1.516372631923838810e-01,2.495797700997059465e+01
3.499564799999999991e+02,-4.603022726707741569e-02,1.655505867986183932e-01,2.497871665706023236e+01
3.501734400000000278e+02,-4.976827225781825514e-02,1.790509762253436055e-01,2.499837542347480834e+01
3.503903999999999996e+02,-5.336263752544435912e-02,1.920395899138487572e-01,2.501699367255252682e+01
3.506073600000000283e+02,-5.678716955521431742e-02,2.044213354368508428e-01,2.503462042523264586e+01
3.508243200000000002e+02,-6.001696666943599073e-02,2.161056435850454149e-01,2.505131301109901187e+01
3.510412799999999720e+02,-6.302857907231466938e-02,2.270072099441079183e-01,2.506713664698896338e+01
3.512582400000000007e+02,-6.580019887427965286e-02,2.370466966283370225e-01,2.508216394626240486e+01
3.514751999999999725e+02,-6.831183825866120329e-02,2.461513871495389638e-01,2.509647436266138243e+01
3.516921600000000012e+02,-7.054549402631760113e-02,2.542557878272447835e-01,2.511015357348806631e+01
3.519091199999999731e+02,-7.248529685179622151e-02,2.613021696722150344e-01,2.512329280757314365e+01
3.521260800000000017e+02,-7.411764371006566987e-02,2.672410453006601183e-01,2.513598812418318929e+01
3.523430399999999736e+02,-7.543131208310988045e-02,2.720315761454387138e-01,2.514833964960826762e+01
3.525600000000000023e+02,-7.641755472945088723e-02,2.756419060120039455e-01,2.516045077867100943e+01
3.527769599999999741e+02,-7.707017399511002786e-02,2.780494178686048201e-01,2.517242734879161148e+01
3.529939200000000028e+02,-7.738557485680293280e-02,2.792409116395175306e-01,2.518437679452708977e+01
3.532108799999999746e+02,-7.736279611631613484e-02,2.792127016795439287e-01,2.519640729066915696e+01
3.534278400000000033e+02,-7.700351940258054473e-02,2.779706335205776035e-01,2.520862689203354634e+01
3.536447999999999752e+02,-7.631205588244439897e-02,2.755300203874158083e-01,2.522114267800580478e+01
3.538617600000000039e+02,-7.529531082677538845e-02,2.719155008567286647e-01,2.523405990972757351e+01
3.540787199999999757e+02,-7.396272642176215939e-02,2.671608198700257675e-01,2.524748120752027702e+01
3.542956800000000044e+02,-7.232620345126095085e-02,2.613085360916363453e-01,2.526150575575906387e+01
3.545126399999999762e+02,-7.040000270001041394e-02,2.544096593126087824e-01,2.527622854193969815e+01
3.547296000000000049e+02,-6.820062713703653468e-02,2.465232222361695980e-01,2.529173963613785858e+01
3.549465599999999768e+02,-6.574668612809118906e-02,2.377157915242672781e-01,2.530812351645570502e+01
3.551635200000000054e+02,-6.305874309539760691e-02,2.280609234427640741e-01,2.532545844540252844e+01
3.553804799999999773e+02,-6.015914818651268287e-02,2.176385698003922564e-01,2.534381590147826202e+01
3.555974400000000060e+02,-5.707185763397155942e-02,2.065344401456451207e-01,2.536326006953109413e+01
3.558143999999999778e+02,-5.382224157939710651e-02,1.948393263586767066e-01,2.538384739276578728e+01
3.560313600000000065e+02,-5.043688220160342378e-02,1.826483958615007230e-01,2.540562618859185307e+01
3.562483199999999783e+02,-4.694336402785728724e-02,1.700604596754635434e-01,2.542863632983802091e+01
3.564652800000000070e+02,-4.337005832094446844e-02,1.571772214831148873e-01,2.545290899222881720e+01
3.566822399999999789e+02,-3.974590342529925324e-02,1.441025137180663440e-01,2.547846646842980789e+01
3.568992000000000075e+02,-3.610018292342667690e-02,1.309415265148115570e-01,2.550532204842657080e+01
3.571161599999999794e+02,-3.246230340254194213e-02,1.178000351142838437e-01,2.553347996551337928e+01
3.573331200000000081e+02,-2.886157356306728872e-02,1.047836310499101892e-01,2.556293540673408771e+01
3.575500799999999799e+02,-2.532698631798166455e-02,9.199696214220155766e-02,2.559367458623912484e+01
3.577670400000000086e+02,-2.188700543853128178e-02,7.954298602055738521e-02,2.562567487970096991e+01
3.579839999999999804e+02,-1.856935819884501446e-02,6.752224157236032254e-02,2.565890501766039478e+01
3.582009600000000091e+02,-1.540083536440180721e-02,5.603214240686092695e-02,2.569332533545533792e+01
3.584179199999999810e+02,-1.240709975760832633e-02,4.516629611580808001e-02,2.572888807720898541e+01
3.586348800000000097e+02,-9.612504521685952263e-03,3.501385282404265165e-02,2.576553775121590917e+01
3.588518399999999815e+02,-7.039922092874462134e-03,2.565888625330528527e-02,2.580321153395986400e+01
3.590688000000000102e+02,-4.710584783157384728e-03,1.717981027730306268e-02,2.584183971991684814e+01
3.592857599999999820e+02,-2.643937771936869310e-03,9.648833724248755475e-03,2.588134621423591142e+01
3.595027200000000107e+02,-8.575052069300732795e-04,3.131455987626508789e-03,2.592164906533745139e+01
3.597196799999999826e+02,6.332299773112181913e-04,-2.313994165762898840e-03,2.596266103442434314e+01
3.599366400000000112e+02,1.814932000210084558e-03,-6.636774350268402622e-03,2.600429019885073245e+01
3.601535999999999831e+02,2.676503491047483273e-03,-9.794096768857424307e-03,2.604644058623636127e+01
3.603705600000000118e+02,3.209161687582904546e-03,-1.175144687908331181e-02,2.608901283614557087e+01
3.605875199999999836e+02,3.406499271726244702e-03,-1.248285062988320829e-02,2.613190488606300832e+01
3.608044800000000123e+02,3.264529597450168720e-03,-1.197108848404310200e-02,2.617501267829043954e+01
3.610214399999999841e+02,2.781716123065499247e-03,-1.020785454650515768e-02,2.621823088426367931e+01
3.612384000000000128e+02,1.958985913852011752e-03,-7.193859234614370830e-03,2.626145364263634008e+01
3.614553599999999847e+02,7.997271329063969023e-04,-2.938874057695921999e-03,2.630457530730854998e+01
3.616723200000000134e+02,-6.902295106498865197e-04,2.538282771558073719e-03,2.634749120138780754e+01
3.618892799999999852e+02,-2.502645334522355953e-03,9.209820986087005959e-03,2.639009837286579696e+01
3.621062400000000139e+02,-4.626924201480204189e-03,1.703911404676986679e-02,2.643229634758008118e+01
3.623231999999999857e+02,-7.050178849307729007e-03,2.598089666898726474e-02,2.647398787481025551e+01
3.625401600000000144e+02,-9.757312836189592151e-03,3.598152439893638477e-02,2.651507966064423627e+01
3.627571199999999862e+02,-1.273111783737932920e-02,4.697929519252079522e-02,2.655548308404442537e+01
3.629740800000000149e+02,-1.595238595385802677e-02,5.890483254652001399e-02,2.659511489036226450e+01
3.631910399999999868e+02,-1.940003661178665850e-02,7.168152928089363551e-02,2.663389785689484768e+01
3.634080000000000155e+02,-2.305125754195718260e-02,8.522605057263832329e-02,2.667176142496450808e+01
3.636249599999999873e+02,-2.688165923098012264e-02,9.944889429976501438e-02,2.670864229293941605e+01
3.638419200000000160e+02,-3.086544213146810017e-02,1.142550061748608126e-01,2.674448496460910718e+01
3.640588799999999878e+02,-3.497557580664235194e-02,1.295444465371206888e-01,2.677924224739361847e+01
3.642758400000000165e+02,-3.918398906750226313e-02,1.452131050402936108e-01,2.681287569500648260e+01
3.644927999999999884e+02,-4.346177003897946922e-02,1.611534588331096918e-01,2.684535598941609891e+01
3.647097600000000170e+02,-4.777937496647770982e-02,1.772553691872550963e-01,2.687666325726269179e+01
3.649267199999999889e+02,-5.210684444938860904e-02,1.934069109054501745e-01,2.690678731629129672e+01
3.651436800000000176e+02,-5.641402566404336849e-02,2.094952282454151105e-01,2.693572784785706986e+01
3.653606399999999894e+02,-6.067079901971579592e-02,2.254074105469752731e-01,2.696349449214530480e+01
3.655776000000000181e+02,-6.484730757914837496e-02,2.410313802578757936e-01,2.699010686341842558e+01
3.657945599999999899e+02,-6.891418747373168063e-02,2.562567856385852827e-01,2.701559448335603619e+01
3.660115200000000186e+02,-7.284279745508198678e-02,2.709758900960972383e-01,2.703999663137094345e+01
3.662284799999999905e+02,-7.660544565362496783e-02,2.850844498691809115e-01,2.706336211166520656e+01
3.664454400000000192e+02,-8.017561156271202361e-02,2.984825716680538088e-01,2.708574893771065106e+01
3.666623999999999910e+02,-8.352816123721669428e-02,3.110755418711695364e-01,2.710722393578747713e+01
3.668793600000000197e+02,-8.663955369100877213e-02,3.227746190057763642e-01,2.712786227017518925e+01
3.670963199999999915e+02,-8.948803649935010984e-02,3.334977814876615154e-01,2.714774689353964376e+01
3.673132800000000202e+02,-9.205382866270098163e-02,3.431704229720077826e-01,2.716696792698470375e+01
3.675302399999999921e+02,-9.431928886736606898e-02,3.517259881633768015e-01,2.718562197511264600e+01
3.677472000000000207e+02,-9.626906738688811860e-02,3.591065425457360960e-01,2.720381138224998452e+01
3.679641599999999926e+02,-9.789024000497567601e-02,3.652632702098223549e-01,2.722164343672577047e+01
3.681811200000000213e+02,-9.917242250476868137e-02,3.701568947637004503e-01,2.723922953072182196e+01
3.683980799999999931e+02,-1.001078644587610755e-01,3.737580191983194688e-01,2.725668428373774788e+01
3.686150400000000218e+02,-1.006915212652580438e-01,3.760473815238910000e-01,2.727412463811637622e+01
3.688319999999999936e+02,-1.009211036078456886e-01,3.770160239788255541e-01,2.729166893535024840e+01
3.690489600000000223e+02,-1.007971037600992048e-01,3.766653746194231211e-01,2.730943598203436906e+01
3.692659199999999942e+02,-1.003227984136695200e-01,3.750072411058973931e-01,2.732754411434174102e+01
3.694828800000000228e+02,-9.950422797005877007e-02,3.720637174909419698e-01,2.734611026978122794e+01
3.696998399999999947e+02,-9.835015249881380595e-02,3.678670057681815431e-01,2.736524907475648050e+01
3.699168000000000234e+02,-9.687198482378299447e-02,3.624591548383060413e-01,2.738507195608829292e+01
3.701337599999999952e+02,-9.508370144883865338e-02,3.558917203797440365e-01,2.740568628420506769e+01
3.703507200000000239e+02,-9.300173227046501512e-02,3.482253498577847495e-01,2.742719455515487681e+01
3.705676799999999957e+02,-9.064483024388292343e-02,3.395292975636904353e-01,2.744969361796997731e+01
3.707846400000000244e+02,-8.803392236642852697e-02,3.298808751291349983e-01,2.747327395323021193e+01
3.710015999999999963e+02,-8.519194351572169366e-02,3.193648434151045712e-01,2.749801900794710008e+01
3.712185600000000250e+02,-8.214365482709681809e-02,3.080727520203441205e-01,2.752400459113857067e+01
3.714355199999999968e+02,-7.891544841364572793e-02,2.961022328955500993e-01,2.755129833370516224e+01
3.716524800000000255e+02,-7.553514032298286329e-02,2.835562546925998184e-01,2.757995921546408624e+01
3.718694399999999973e+02,-7.203175368586636762e-02,2.705423445227086998e-01,2.761003716146462139e+01
3.720864000000000260e+02,-6.843529404573706065e-02,2.571717837594041378e-01,2.764157270900717478e+01
3.723033599999999979e+02,-6.477651886413965387e-02,2.435587844029299953e-01,2.767459674613083820e+01
3.725203200000000265e+02,-6.108670317936756161e-02,2.298196523428786275e-01,2.770913032173008617e+01
3.727372799999999984e+02,-5.739740335361957074e-02,2.160719436145077665e-01,2.774518452691084747e+01
3.729542400000000271e+02,-5.374022078350263604e-02,2.024336194673113654e-01,2.778276044671336820e+01
3.731711999999999989e+02,-5.014656737040171924e-02,1.890222057526087795e-01,2.782184918090537451e+01
3.733881600000000276e+02,-4.664743445493231555e-02,1.759539618081797652e-01,2.786243193219203107e+01
3.736051199999999994e+02,-4.327316681710304674e-02,1.633430636809284076e-01,2.790448015989161235e+01
3.738220800000000281e+02,-4.005324323317990820e-02,1.513008061952966776e-01,2.794795579688733866e+01
3.740390400000000000e+02,-3.701606496491674503e-02,1.399348280510877562e-01,2.799281152747981594e+01
3.742559999999999718e+02,-3.418875343983769632e-02,1.293483638316181294e-01,2.803899112362077162e+01
3.744729600000000005e+02,-3.159695826437824290e-02,1.196395265234026506e-01,2.808642983691060024e+01
3.746899199999999723e+02,-2.926467659791822176e-02,1.109006238997806704e-01,2.813505484366509535e+01
3.749068800000000010e+02,-2.721408480623731946e-02,1.032175119034654392e-01,2.818478574030853423e+01
3.751238399999999729e+02,-2.546538320926087368e-02,9.666898797929114606e-02,2.823553508630979181e+01
3.753408000000000015e+02,-2.403665464184231645e-02,9.132622715882435238e-02,2.828720899184445869e+01
3.755577599999999734e+02,-2.294373745668336698e-02,8.725226357691782952e-02,2.833970774732529563e+01
3.757747200000000021e+02,-2.220011351813820644e-02,8.450152001053547191e-02,2.839292649189410866e+01
3.759916799999999739e+02,-2.181681166174664899e-02,8.311938795849925510e-02,2.844675591789446045e+01
3.762086400000000026e+02,-2.180232702874023570e-02,8.314186072929040383e-02,2.850108300825289120e+01
3.764255999999999744e+02,-2.216255662511168456e-02,8.459522195925078814e-02,2.855579180356787816e+01
3.766425600000000031e+02,-2.290075140124398639e-02,8.749579194197676379e-02,2.861076419555015349e+01
3.768595199999999750e+02,-2.401748509851966973e-02,9.184973409928851029e-02,2.866588074326412183e+01
3.770764800000000037e+02,-2.551064006279865626e-02,9.765292385853292789e-02,2.872102150839187829e+01
3.772934399999999755e+02,-2.737541017981401370e-02,1.048908821089736543e-01,2.877606690548171642e+01
3.775104000000000042e+02,-2.960432104168120998e-02,1.135387752834108865e-01,2.883089856284887276e+01
3.777273599999999760e+02,-3.218726740676568221e-02,1.235614839408398086e-01,2.888540018948141608e+01
3.779443200000000047e+02,-3.511156796390787344e-02,1.349137415043916710e-01,2.893945844296745662e+01
3.781612799999999766e+02,-3.836203735564668732e-02,1.475403445272822633e-01,2.899296379311341454e+01
3.783782400000000052e+02,-4.192107535213183273e-02,1.613764355153277374e-01,2.904581137557871173e+01
3.785951999999999771e+02,-4.576877299579898417e-02,1.763478589188749723e-01,2.909790182951412518e+01
3.788121600000000058e+02,-4.988303545628492569e-02,1.923715904221915685e-01,2.914914211288202139e+01
3.790291199999999776e+02,-5.423972124439734727e-02,2.093562391018649327e-01,2.919944628885902560e+01
3.792460800000000063e+02,-5.881279733179842900e-02,2.272026213972483666e-01,2.924873627649772700e+01
3.794630399999999781e+02,-6.357450961075764018e-02,2.458044051464331470e-01,2.929694255866416697e+01
3.796800000000000068e+02,-6.849556800466430340e-02,2.650488211899546531e-01,2.934400484018354760e+01
3.798969599999999787e+02,-7.354534540651007368e-02,2.848174392482148432e-01,2.938987264913661690e+01
3.801139200000000073e+02,-7.869208947982223035e-02,3.049870039439032676e-01,2.943450587435851062e+01
3.803308799999999792e+02,-8.390314620643997412e-02,3.254303259864226305e-01,2.947787523241494867e+01
3.805478400000000079e+02,-8.914519391032152407e-02,3.460172226762996406e-01,2.951996265767341399e+01
3.807647999999999797e+02,-9.438448632795075344e-02,3.666155010413816306e-01,2.956076160955219478e+01
3.809817600000000084e+02,-9.958710313833554761e-02,3.870919761069003262e-01,2.960027729162572996e+01
3.811987199999999802e+02,-1.047192062107690641e-01,4.073135160434755986e-01,2.963852677797960666e+01
3.814156800000000089e+02,-1.097472996815095636e-01,4.271481052568245618e-01,2.967553904304783430e+01
3.816326399999999808e+02,-1.146384918345927650e-01,4.464659158973294240e-01,2.971135489211030034e+01
3.818496000000000095e+02,-1.193607566412743654e-01,4.651403777968809439e-01,2.974602679067538702e+01
3.820665599999999813e+02,-1.238831927116407078e-01,4.830492365026765600e-01,2.977961859209735351e+01
3.822835200000000100e+02,-1.281762773338505357e-01,5.000755888850776376e-01,2.981220516396825815e+01
3.825004799999999818e+02,-1.322121132261956378e-01,5.161088857640216965e-01,2.984387191505237169e+01
3.827174400000000105e+02,-1.359646656067405313e-01,5.310458911303637120e-01,2.987471422577610625e+01
3.829343999999999824e+02,-1.394099871984629258e-01,5.447915878397793232e-01,2.990483678652104516e+01
3.831513600000000110e+02,-1.425264288365395704e-01,5.572600201286619370e-01,2.993435284916804662e+01
