f_MHz,S11_dB,Re_Zin,Im_Zin
5.313995999999999640e+02,2.590111835943468416e-02,-1.209946999494623116e-01,3.946556859085453794e+01
5.318337500000000091e+02,2.685525029142148828e-02,-1.256135481202693971e-01,3.953177297098041265e+01
5.322679000000000542e+02,2.749140759712280155e-02,-1.287554525151700935e-01,3.959818031027063512e+01
5.327020499999999856e+02,2.780966701531090157e-02,-1.304148226110862230e-01,3.966469770015415719e+01
5.331362000000000307e+02,2.781135816311423523e-02,-1.305918967912635120e-01,3.973123220026509728e+01
5.335703499999999622e+02,2.749904753517834130e-02,-1.292927329110406254e-01,3.979769118689748097e+01
5.340045000000000073e+02,2.687651858568641111e-02,-1.265291798894034037e-01,3.986398270197501148e+01
5.344386500000000524e+02,2.594874797517768977e-02,-1.223188299624862058e-01,3.993001580170457032e+01
5.348727999999999838e+02,2.472187806263024396e-02,-1.166849512452510229e-01,3.999570090399835465e+01
5.353069500000000289e+02,2.320318572342885965e-02,-1.096564002728158405e-01,4.006095013367390578e+01
5.357410999999999603e+02,2.140104757554219320e-02,-1.012675142353813562e-01,4.012567766435572025e+01
5.361752500000000055e+02,1.932490169674959749e-02,-9.155798266528293594e-02,4.018980005592141680e+01
5.366094000000000506e+02,1.698520592046431563e-02,-8.057269840728878418e-02,4.025323658625238465e+01
5.370435499999999820e+02,1.439339280092212514e-02,-6.836158777727326108e-02,4.031590957597265401e+01
5.374777000000000271e+02,1.156182134459299987e-02,-5.497941990801725326e-02,4.037774470479401856e+01
5.379118499999999585e+02,8.503725612014713386e-03,-4.048559538837093880e-02,4.043867131800890036e+01
5.383460000000000036e+02,5.233160302561096558e-03,-2.494391441859476408e-02,4.049862272163344556e+01
5.387801500000000487e+02,1.764943444296167068e-03,-8.422324833079841352e-03,4.055753646465011997e+01
5.392142999999999802e+02,-1.885403677175990535e-03,9.007349516264915798e-03,4.061535460677222176e+01
5.396484500000000253e+02,-5.701719204442369342e-03,2.726969937450160128e-02,4.067202397014325754e+01
5.400825999999999567e+02,-9.667265849004777478e-03,4.628603890250176239e-02,4.072749637337697237e+01
5.405167500000000018e+02,-1.376479831177594010e-02,6.597473174177329036e-02,4.078172884636973805e+01
5.409509000000000469e+02,-1.797663279270117487e-02,8.625153320584980077e-02,4.083468382435555100e+01
5.413850499999999784e+02,-2.228471838247932102e-02,1.070299473152099834e-01,4.088632931972301776e+01
5.418192000000000235e+02,-2.667071011201486291e-02,1.282215972297419126e-01,4.093663907020285109e+01
5.422533499999999549e+02,-3.111604341817215610e-02,1.497366074760779486e-01,4.098559266212120633e+01
5.426875000000000000e+02,-3.560200976679784440e-02,1.714839962163630660e-01,4.103317562753561276e+01
5.431216500000000451e+02,-4.010983315678356975e-02,1.933720756637164473e-01,4.107937951420800715e+01
5.435557999999999765e+02,-4.462074721261458099e-02,2.153088586226676593e-01,4.112420192751811499e+01
5.439899500000000216e+02,-4.911607255709666414e-02,2.372024690196464225e-01,4.116764654359810294e+01
5.444240999999999531e+02,-5.357729414062387813e-02,2.589615541882274163e-01,4.120972309314912252e+01
5.448582499999999982e+02,-5.798613819105669781e-02,2.804956966011120656e-01,4.125044731560597455e+01
5.452924000000000433e+02,-6.232464843703728469e-02,3.017158226846486380e-01,4.128984088352345339e+01
5.457265499999999747e+02,-6.657526124656160116e-02,3.225346063101851013e-01,4.132793129727728854e+01
5.461607000000000198e+02,-7.072087931863749177e-02,3.428668645600915221e-01,4.136475175039837637e+01
5.465948499999999513e+02,-7.474494355841351800e-02,3.626299433663801586e-01,4.140034096608539471e+01
5.470289999999999964e+02,-7.863150276752182977e-02,3.817440906719726246e-01,4.143474300566963819e+01
5.474631500000000415e+02,-8.236528078114929707e-02,4.001328148212934255e-01,4.146800705002564769e+01
5.478972999999999729e+02,-8.593174068923140063e-02,4.177232259795342628e-01,4.150018715514422496e+01
5.483314500000000180e+02,-8.931714578729342546e-02,4.344463584934702971e-01,4.153134198328598359e+01
5.487655999999999494e+02,-9.250861691426590094e-02,4.502374722415928843e-01,4.156153451133091181e+01
5.491997499999999945e+02,-9.549418584950916666e-02,4.650363311774606823e-01,4.159083171811895596e+01
5.496339000000000397e+02,-9.826284446009111995e-02,4.787874574455613930e-01,4.161930425273769174e+01
5.500680499999999711e+02,-1.008045893117283376e-01,4.914403596436814348e-01,4.164702608585469079e+01
5.505022000000000162e+02,-1.031104614807076547e-01,5.029497340050899101e-01,4.167407414631164642e+01
5.509363499999999476e+02,-1.051725813338120485e-01,5.132756374991407355e-01,4.170052794529411244e+01
5.513704999999999927e+02,-1.069841780722413094e-01,5.223836320647478049e-01,4.172646919046388092e+01
5.518046500000000378e+02,-1.085396138704466801e-01,5.302448994295897444e-01,4.175198139248597329e+01
5.522387999999999693e+02,-1.098344024741978453e-01,5.368363261915389817e-01,4.177714946640418958e+01
5.526729500000000144e+02,-1.108652221606640925e-01,5.421405590762488069e-01,4.180205933031971455e+01
5.531070999999999458e+02,-1.116299229998838627e-01,5.461460305052677766e-01,4.182679750379443817e+01
5.535412499999999909e+02,-1.121275283970812053e-01,5.488469548336356585e-01,4.185145070835222469e+01
5.539754000000000360e+02,-1.123582309328495787e-01,5.502432958183252065e-01,4.187610547238006120e+01
5.544095499999999674e+02,-1.123233825589682461e-01,5.503407060848317656e-01,4.190084774263337408e+01
5.548437000000000126e+02,-1.120254792443432651e-01,5.491504395347592826e-01,4.192576250444273711e+01
5.552778499999999440e+02,-1.114681402032553920e-01,5.466892378068762826e-01,4.195093341258602493e+01
5.557119999999999891e+02,-1.106560818743700242e-01,5.429791920556936713e-01,4.197644243465354918e+01
5.561461500000000342e+02,-1.095950868517216736e-01,5.380475814384562128e-01,4.200236950857503615e+01
5.565802999999999656e+02,-1.082919680008612856e-01,5.319266898146594036e-01,4.202879221581905966e+01
5.570144500000000107e+02,-1.067545280222097770e-01,5.246536022543711875e-01,4.205578547160391878e+01
5.574486000000000558e+02,-1.049915147492841566e-01,5.162699830210870644e-01,4.208342123328841211e+01
5.578827499999999873e+02,-1.030125724923504488e-01,5.068218367480503694e-01,4.211176822793576235e+01
5.583169000000000324e+02,-1.008281897574499902e-01,4.963592545587707239e-01,4.214089169987153838e+01
5.587510499999999638e+02,-9.844964368707356805e-02,4.849361468982196222e-01,4.217085317888541596e+01
5.591852000000000089e+02,-9.588894158044339311e-02,4.726099648347828475e-01,4.220171026956348470e+01
5.596193500000000540e+02,-9.315875986166789746e-02,4.594414115795612541e-01,4.223351646207942167e+01
5.600534999999999854e+02,-9.027238086805376704e-02,4.454941459292423578e-01,4.226632096461929677e+01
5.604876500000000306e+02,-8.724362783468889160e-02,4.308344792995925099e-01,4.230016855748174720e+01
5.609217999999999620e+02,-8.408679844870876885e-02,4.155310679511920458e-01,4.233509946875975771e+01
5.613559500000000071e+02,-8.081659734424338770e-02,3.996546019491897805e-01,4.237114927139448639e+01
5.617901000000000522e+02,-7.744806790039196476e-02,3.832774923150421009e-01,4.240834880128740991e+01
5.622242499999999836e+02,-7.399652369714726508e-02,3.664735577569292468e-01,4.244672409606029362e+01
5.626584000000000287e+02,-7.047747997008331489e-02,3.493177122682316615e-01,4.248629635397504245e+01
5.630925499999999602e+02,-6.690658539268092009e-02,3.318856548035181708e-01,4.252708191245355351e+01
5.635267000000000053e+02,-6.329955449875790396e-02,3.142535621481530317e-01,4.256909224558396687e+01
5.639608500000000504e+02,-5.967210104010903932e-02,2.964977860053327197e-01,4.261233397995144401e+01
5.643949999999999818e+02,-5.603987255722851085e-02,2.786945552406641657e-01,4.265680892810284064e+01
5.648291500000000269e+02,-5.241838642127809311e-02,2.609196841351685281e-01,4.270251413892321324e+01
5.652632999999999583e+02,-4.882296758555246252e-02,2.432482874136885909e-01,4.274944196419410503e+01
5.656974500000000035e+02,-4.526868826641154697e-02,2.257545027461071441e-01,4.279758014059530069e+01
5.661316000000000486e+02,-4.177030975135598290e-02,2.085112213344950116e-01,4.284691188640996273e+01
5.665657499999999800e+02,-3.834222651409681382e-02,1.915898271430946098e-01,4.289741601220573841e+01
5.669999000000000251e+02,-3.499841279624368862e-02,1.750599452626465657e-01,4.294906704477379122e+01
5.674340499999999565e+02,-3.175237179631310025e-02,1.589891998478819568e-01,4.300183536362349201e+01
5.678682000000000016e+02,-2.861708758881826783e-02,1.434429820196565786e-01,4.305568734935583564e+01
5.683023500000000467e+02,-2.560497987911088819e-02,1.284842280852899754e-01,4.311058554325395420e+01
5.687364999999999782e+02,-2.272786168274595203e-02,1.141732083934092618e-01,4.316648881745788913e+01
5.691706500000000233e+02,-1.999690000342127169e-02,1.005673271158201709e-01,4.322335255511070784e+01
5.696047999999999547e+02,-1.742257956891402060e-02,8.772093322635871049e-02,4.328112883988534065e+01
5.700389499999999998e+02,-1.501466967121702079e-02,7.568514293002387427e-02,4.333976665432538056e+01
5.704731000000000449e+02,-1.278219414535963078e-02,6.450767378767383042e-02,4.339921208644838657e+01
5.709072499999999764e+02,-1.073340451044337181e-02,5.423269077509143554e-02,4.345940854407403009e+01
5.713414000000000215e+02,-8.875756285951212632e-03,4.490066451043938506e-02,4.352029697635884986e+01
5.717755499999999529e+02,-7.215888488421473568e-03,3.654824188949054586e-02,4.358181610201508960e+01
5.722096999999999980e+02,-5.759606305093164721e-03,2.920812936798413556e-02,4.364390264370580752e+01
5.726438500000000431e+02,-4.511866934384592062e-03,2.290898913754500429e-02,4.370649156809918168e+01
5.730779999999999745e+02,-3.476768576575336826e-03,1.767534844428748225e-02,4.376951633105911554e+01
5.735121500000000196e+02,-2.657542553322654773e-03,1.352752230979549497e-02,4.383290912744291745e+01
5.739462999999999511e+02,-2.056548528706042545e-03,1.048154991207310600e-02,4.389660114495215737e+01
5.743804499999999962e+02,-1.675272801212890524e-03,8.549144892426313244e-03,4.396052282146803947e+01
5.748146000000000413e+02,-1.514329631600426712e-03,7.737659851760797340e-03,4.402460410527303480e+01
5.752487499999999727e+02,-1.573465567673827236e-03,8.050065294453867884e-03,4.408877471753021382e+01
5.756829000000000178e+02,-1.851566724687374798e-03,9.484943276297629761e-03,4.415296441636057523e+01
5.761170499999999493e+02,-2.346668975295727964e-03,1.203649599313975048e-02,4.421710326181796802e+01
5.765511999999999944e+02,-3.055971001003205539e-03,1.569456953572290203e-02,4.428112188102270608e+01
5.769853500000000395e+02,-3.975850152610663213e-03,2.044469300766208267e-02,4.434495173267498558e+01
5.774194999999999709e+02,-5.101881064356720424e-03,2.626813317643307555e-02,4.440852537012300871e+01
5.778536500000000160e+02,-6.428856962020054917e-03,3.314196478859675332e-02,4.447177670212212774e+01
5.782877999999999474e+02,-7.950813601322525778e-03,4.103915663646009321e-02,4.453464125037590549e+01
5.787219499999999925e+02,-9.661055768395329993e-03,4.992867341340120196e-02,4.459705640291095108e+01
5.791561000000000377e+02,-1.155218626903064573e-02,5.977559333598719132e-02,4.465896166230179176e+01
5.795902499999999691e+02,-1.361613732769182197e-02,7.054124144482336323e-02,4.472029888772461703e+01
5.800244000000000142e+02,-1.584420431179261665e-02,8.218333842671395051e-02,4.478101252979438840e+01
5.804585499999999456e+02,-1.822708168952647673e-02,9.465616471873590509e-02,4.484104985711282154e+01
5.808926999999999907e+02,-2.075490112311825439e-02,1.079107395743539588e-01,4.490036117344227762e+01
5.813268500000000358e+02,-2.341727159138885100e-02,1.218950146795171885e-01,4.495890002440999211e+01
5.817609999999999673e+02,-2.620332142750992493e-02,1.365540818140336121e-01,4.501662339264818513e+01
5.821951500000000124e+02,-2.910174214998235281e-02,1.518303939591170437e-01,4.507349188028702969e+01
5.826292999999999438e+02,-3.210083395499123415e-02,1.676639991480080305e-01,4.512946987773281649e+01
5.830634499999999889e+02,-3.518855273008884149e-02,1.839927862605807152e-01,4.518452571770052373e+01
5.834976000000000340e+02,-3.835255843945653553e-02,2.007527418610592640e-01,4.523863181350547791e+01
5.839317499999999654e+02,-4.158026472161860387e-02,2.178782170796345341e-01,4.529176478067552836e+01
5.843659000000000106e+02,-4.485888953078916164e-02,2.353022034418765229e-01,4.534390554100501447e+01
5.848000500000000557e+02,-4.817550664422778212e-02,2.529566164603053169e-01,4.539503940825316164e+01
5.852341999999999871e+02,-5.151709784850120460e-02,2.707725857151806470e-01,4.544515615476721138e+01
5.856683500000000322e+02,-5.487060560886265759e-02,2.886807500723354014e-01,4.549425005841354874e+01
5.861024999999999636e+02,-5.822298601840036891e-02,3.066115566177252116e-01,4.554231992930306916e+01
5.865366500000000087e+02,-6.156126181495944621e-02,3.244955618224939498e-01,4.558936911591030139e+01
5.869708000000000538e+02,-6.487257524881610837e-02,3.422637334093265871e-01,4.563540549031404225e+01
5.874049499999999853e+02,-6.814424057696942538e-02,3.598477513454392263e-01,4.568044141240795852e+01
5.878391000000000304e+02,-7.136379595613522031e-02,3.771803063659323052e-01,4.572449367307131496e+01
5.882732499999999618e+02,-7.451905450348247917e-02,3.941953944197379434e-01,4.576758341642601380e+01
5.887074000000000069e+02,-7.759815429132933817e-02,4.108286054273834198e-01,4.580973604144363520e+01
5.891415500000000520e+02,-8.058960704282948362e-02,4.270174047628469416e-01,4.585098108331403211e+01
5.895756999999999834e+02,-8.348234529583449526e-02,4.427014058950480835e-01,4.589135207511900205e+01
5.900098500000000286e+02,-8.626576780568294411e-02,4.578226326749511021e-01,4.593088639050077404e+01
5.904439999999999600e+02,-8.892978296218820300e-02,4.723257698107622971e-01,4.596962506814189453e+01
5.908781500000000051e+02,-9.146485000214767125e-02,4.861584001453483350e-01,4.600761261900224497e+01
5.913123000000000502e+02,-9.386201780754964419e-02,4.992712274378406923e-01,4.604489681738204609e+01
5.917464499999999816e+02,-9.611296108919287207e-02,5.116182834459995776e-01,4.608152847698385557e+01
5.921806000000000267e+02,-9.821001376715592091e-02,5.231571182140526410e-01,4.611756121325370117e+01
5.926147499999999582e+02,-1.001461993739442002e-01,5.338489725917443529e-01,4.615305119336705530e+01
5.930489000000000033e+02,-1.019152583196415440e-01,5.436589321284013288e-01,4.618805687530068838e+01
5.934830500000000484e+02,-1.035116718769039240e-01,5.525560616268817560e-01,4.622263873750020480e+01
5.939171999999999798e+02,-1.049306827600482717e-01,5.605135197714694595e-01,4.625685900069530732e+01
5.943513500000000249e+02,-1.061683121927680662e-01,5.675086533896722685e-01,4.629078134345499507e+01
5.947854999999999563e+02,-1.072213733787569789e-01,5.735230710467994486e-01,4.632447061309583347e+01
5.952196500000000015e+02,-1.080874813109506533e-01,5.785426958159420874e-01,4.635799253355799010e+01
5.956538000000000466e+02,-1.087650588766938542e-01,5.825577972054598597e-01,4.639141341186251566e+01
5.960879499999999780e+02,-1.092533392386638436e-01,5.855630023649293081e-01,4.642479984473532539e+01
5.965221000000000231e+02,-1.095523644934594254e-01,5.875572868204581578e-01,4.645821842695509218e+01
5.969562499999999545e+02,-1.096629806326052115e-01,5.885439451205093375e-01,4.649173546292983161e+01
5.973903999999999996e+02,-1.095868288525866097e-01,5.885305418892379237e-01,4.652541668295266675e+01
5.978245500000000447e+02,-1.093263332826084760e-01,5.875288438986441264e-01,4.655932696551871430e+01
5.982586999999999762e+02,-1.088846852191000109e-01,5.855547338684352621e-01,4.659353006700369804e+01
5.986928500000000213e+02,-1.082658239775085851e-01,5.826281068012970632e-01,4.662808835992655787e+01
5.991269999999999527e+02,-1.074744144890828063e-01,5.787727497333714499e-01,4.666306258092123471e+01
5.995611499999999978e+02,-1.065158217900687987e-01,5.740162058590614347e-01,4.669851158944865688e+01
5.999953000000000429e+02,-1.053960825656388711e-01,5.683896240420467372e-01,4.673449213817951886e+01
6.004294499999999744e+02,-1.041218739267110727e-01,5.619275947763474610e-01,4.677105865587626710e+01
6.008636000000000195e+02,-1.027004796103317685e-01,5.546679736958911588e-01,4.680826304349757550e+01
6.012977499999999509e+02,-1.011397538062704798e-01,5.466516937591769931e-01,4.684615448414654537e+01
6.017318999999999960e+02,-9.944808282165312763e-02,5.379225672500556055e-01,4.688477926738171675e+01
6.021660500000000411e+02,-9.763434480381900926e-02,5.285270787432372330e-01,4.692418062830815018e+01
6.026001999999999725e+02,-9.570786774697034871e-02,5.185141701787506774e-01,4.696439860177302705e+01
6.030343500000000176e+02,-9.367838601272560073e-02,5.079350191786562441e-01,4.700546989189306402e+01
6.034684999999999491e+02,-9.155599559703353485e-02,4.968428117210283435e-01,4.704742775705864233e+01
6.039026499999999942e+02,-8.935110837651671911e-02,4.852925102603686258e-01,4.709030191047458658e+01
6.043368000000000393e+02,-8.707440556593740166e-02,4.733406183496671193e-01,4.713411843622244390e+01
6.047709499999999707e+02,-8.473679061679592617e-02,4.610449427879719786e-01,4.717889972075877125e+01
6.052051000000000158e+02,-8.234934178191709309e-02,4.484643542707927311e-01,4.722466439970330754e+01
6.056392499999999472e+02,-7.992326456671243473e-02,4.356585474827694426e-01,4.727142731971143519e+01
6.060733999999999924e+02,-7.746984428025677216e-02,4.226878015218513696e-01,4.731919951517708256e+01
6.065075500000000375e+02,-7.500039889258146297e-02,4.096127415006307060e-01,4.736798819946879036e+01
6.069416999999999689e+02,-7.252623239573890990e-02,3.964941021214094530e-01,4.741779677036495855e+01
6.073758500000000140e+02,-7.005858885654556167e-02,3.833924939720881886e-01,4.746862482932137084e+01
6.078099999999999454e+02,-6.760860734019927265e-02,3.703681732493654399e-01,4.752046821418098688e+01
6.082441499999999905e+02,-6.518727787226065440e-02,3.574808155631935547e-01,4.757331904491412189e+01
6.086783000000000357e+02,-6.280539859653559709e-02,3.447892944378332936e-01,4.762716578196193495e+01
6.091124499999999671e+02,-6.047353427580341029e-02,3.323514650848535812e-01,4.768199329674526865e+01
6.095466000000000122e+02,-5.820197626998896423e-02,3.202239539792685052e-01,4.773778295389012527e+01
6.099807499999999436e+02,-5.600070411701677658e-02,3.084619547428649744e-01,4.779451270472083024e+01
6.104148999999999887e+02,-5.387934882932345765e-02,2.971190308000936087e-01,4.785215719156510517e+01
6.108490500000000338e+02,-5.184715800896008697e-02,2.862469252465149605e-01,4.791068786241652333e+01
6.112831999999999653e+02,-4.991296287339293258e-02,2.758953783422661288e-01,4.797007309549974963e+01
6.117173500000000104e+02,-4.808514727457928462e-02,2.661119530243655218e-01,4.803027833328505380e+01
6.121515000000000555e+02,-4.637161878315759767e-02,2.569418688061776979e-01,4.809126622550026298e+01
6.125856499999999869e+02,-4.477978190106918222e-02,2.484278444212469350e-01,4.815299678068853240e+01
6.130198000000000320e+02,-4.331651345693503935e-02,2.406099495535615196e-01,4.821542752586010749e+01
6.134539499999999634e+02,-4.198814022966539106e-02,2.335254659827952217e-01,4.827851367378530512e+01
6.138881000000000085e+02,-4.080041883833928490e-02,2.272087584657324633e-01,4.834220829747420822e+01
6.143222500000000537e+02,-3.975851792853834360e-02,2.216911556659295623e-01,4.840646251137973621e+01
6.147563999999999851e+02,-3.886700267873472586e-02,2.170008414371740191e-01,4.847122565885852907e+01
6.151905500000000302e+02,-3.812982164329348223e-02,2.131627567595026362e-01,4.853644550541061875e+01
6.156246999999999616e+02,-3.755029594285825417e-02,2.101985126203646526e-01,4.860206843720877856e+01
6.160588500000000067e+02,-3.713111080690847249e-02,2.081263141271196548e-01,4.866803966441242579e+01
6.164930000000000518e+02,-3.687430946800593357e-02,2.069608961295939797e-01,4.873430342874608101e+01
6.169271499999999833e+02,-3.678128940189487328e-02,2.067134706217108875e-01,4.880080321479783834e+01
6.173613000000000284e+02,-3.685280090291838395e-02,2.073916861815680857e-01,4.886748196447756953e+01
6.177954499999999598e+02,-3.708894797934807197e-02,2.089995996944171153e-01,4.893428229404426588e+01
6.182296000000000049e+02,-3.748919154893511768e-02,2.115376605892841932e-01,4.900114671309071213e+01
6.186637500000000500e+02,-3.805235491029910350e-02,2.150027077981821189e-01,4.906801784484227369e+01
6.190978999999999814e+02,-3.877663146136118427e-02,2.193879796248341396e-01,4.913483864710178040e+01
6.195320500000000266e+02,-3.965959463206067404e-02,2.246831366836671839e-01,4.920155263313966998e+01
6.199661999999999580e+02,-4.069820999353691848e-02,2.308742980368292119e-01,4.926810409180291828e+01
6.204003500000000031e+02,-4.188884950222564185e-02,2.379440906237917652e-01,4.933443830608546676e+01
6.208345000000000482e+02,-4.322730783183970082e-02,2.458717120343310858e-01,4.940050176937553061e+01
6.212686499999999796e+02,-4.470882074225145802e-02,2.546330066345385279e-01,4.946624239857105465e+01
6.217028000000000247e+02,-4.632808542888204595e-02,2.642005550036155004e-01,4.953160974323039767e+01
6.221369499999999562e+02,-4.807928279137904659e-02,2.745437765869868096e-01,4.959655518990484069e+01
6.225711000000000013e+02,-4.995610155441695260e-02,2.856290454092883513e-01,4.966103216078366955e+01
6.230052500000000464e+02,-5.195176416921430673e-02,2.974198186360334506e-01,4.972499630577210183e+01
6.234393999999999778e+02,-5.405905441695681157e-02,3.098767776975960286e-01,4.978840568711314774e+01
6.238735500000000229e+02,-5.627034663080821009e-02,3.229579816281885618e-01,4.985122095566496370e+01
6.243076999999999543e+02,-5.857763644622082655e-02,3.366190321964420695e-01,4.991340551795072855e+01
6.247418499999999995e+02,-6.097257298333547820e-02,3.508132503323057039e-01,4.997492569310816890e+01
6.251760000000000446e+02,-6.344649235891303141e-02,3.654918632814923574e-01,5.003575085888702034e+01
6.256101499999999760e+02,-6.599045241854301080e-02,3.806042018412170158e-01,5.009585358586806336e+01
6.260443000000000211e+02,-6.859526857356439133e-02,3.960979069584130707e-01,5.015520975910992973e+01
6.264784499999999525e+02,-7.125155062078526724e-02,4.119191448986295745e-01,5.021379868647573375e+01
6.269125999999999976e+02,-7.394974041641930174e-02,4.280128301204697561e-01,5.027160319293692226e+01
6.273467500000000427e+02,-7.668015026994412509e-02,4.443228549262830951e-01,5.032860970021245350e+01
6.277808999999999742e+02,-7.943300191699623203e-02,4.607923248915700709e-01,5.038480829116432602e+01
6.282150500000000193e+02,-8.219846592564450383e-02,4.773637990216920701e-01,5.044019275844556915e+01
6.286491999999999507e+02,-8.496670138438028319e-02,4.939795335278220900e-01,5.049476063697111528e+01
6.290833499999999958e+02,-8.772789571591893543e-02,5.105817280697404481e-01,5.054851321987304402e+01
6.295175000000000409e+02,-9.047230445659540377e-02,5.271127732745529704e-01,5.060145555768841774e+01
6.299516499999999724e+02,-9.319029083787722101e-02,5.435154983107358673e-01,5.065359644062401401e+01
6.303858000000000175e+02,-9.587236500332860234e-02,5.597334172731792679e-01,5.070494836384359161e+01
6.308199499999999489e+02,-9.850922269285733446e-02,5.757109731255466434e-01,5.075552747582398894e+01
6.312540999999999940e+02,-1.010917832249992876e-01,5.913937779431617248e-01,5.080535350993075383e+01
6.316882500000000391e+02,-1.036112266076326671e-01,6.067288482063338817e-01,5.085444969947034366e+01
6.321223999999999705e+02,-1.060590296089095191e-01,6.216648339139053681e-01,5.090284267657884243e+01
6.325565500000000156e+02,-1.084270006217331050e-01,6.361522403125874359e-01,5.095056235541238010e+01
6.329906999999999471e+02,-1.107073131586636117e-01,6.501436410781979980e-01,5.099764180020414983e+01
6.334248499999999922e+02,-1.128925378182658590e-01,6.635938818316742260e-01,5.104411707885050475e+01
6.338590000000000373e+02,-1.149756725687878234e-01,6.764602729274329374e-01,5.109002710278061699e+01
6.342931499999999687e+02,-1.169501712027874035e-01,6.887027705240191811e-01,5.113541345395240967e+01
6.347273000000000138e+02,-1.188099698224714257e-01,7.002841450121514155e-01,5.118032019989549752e+01
6.351614499999999452e+02,-1.205495112256928375e-01,7.111701359650829390e-01,5.122479369779573233e+01
6.355955999999999904e+02,-1.221637670713206919e-01,7.213295928576348715e-01,5.126888238868050962e+01
6.360297500000000355e+02,-1.236482577140062544e-01,7.307346008960671213e-01,5.131263658281778817e+01
6.364638999999999669e+02,-1.249990696100958254e-01,7.393605913988591238e-01,5.135610823749038900e+01
6.368980500000000120e+02,-1.262128702088347043e-01,7.471864362682003602e-01,5.139935072834050800e+01
6.373321999999999434e+02,-1.272869202562995627e-01,7.541945261948070911e-01,5.144241861550820971e+01
6.377663499999999885e+02,-1.282190834537405288e-01,7.603708323450713014e-01,5.148536740580244242e+01
6.382005000000000337e+02,-1.290078334259441850e-01,7.657049513807090424e-01,5.152825331214859261e+01
6.386346499999999651e+02,-1.296522579706499423e-01,7.701901337673123793e-01,5.157113301155661844e+01
6.390688000000000102e+02,-1.301520605746295800e-01,7.738232954264598895e-01,5.161406340283433991e+01
6.395029500000000553e+02,-1.305075591975844718e-01,7.766050128866248681e-01,5.165710136525494534e+01
6.399370999999999867e+02,-1.307196823400982588e-01,7.785395021798119375e-01,5.170030351935069746e+01
6.403712500000000318e+02,-1.307899624267823691e-01,7.796345818208632039e-01,5.174372599097025471e+01
6.408053999999999633e+02,-1.307205265509396863e-01,7.799016202913241491e-01,5.178742417968967260e+01
6.412395500000000084e+02,-1.305140846407126243e-01,7.793554685236175894e-01,5.183145253261078977e+01
6.416737000000000535e+02,-1.301739151211200318e-01,7.780143779555761530e-01,5.187586432452999929e+01
6.421078499999999849e+02,-1.297038481592956982e-01,7.758999047876624644e-01,5.192071144538878968e+01
6.425420000000000300e+02,-1.291082465922276379e-01,7.730368011293994313e-01,5.196604419585626289e+01
6.429761499999999614e+02,-1.283919846485299388e-01,7.694528937740677810e-01,5.201191109182236261e+01
6.434103000000000065e+02,-1.275604245855241348e-01,7.651789513778138874e-01,5.205835867850659326e+01
6.438444500000000517e+02,-1.266193913730591092e-01,7.602485408556375335e-01,5.210543135481597687e+01
