f_MHz,S11_dB,Re_Zin,Im_Zin
6.789299999999999500e+02,-1.226172664280312380e-01,8.178631211673015322e-01,5.738681482056900762e+01
6.793875000000000455e+02,-1.219257119318052779e-01,8.144531240221269952e-01,5.746143305357504971e+01
6.798450000000000273e+02,-1.212654240225999464e-01,8.112533410362318120e-01,5.753686764250834074e+01
6.803025000000000091e+02,-1.206421770453933451e-01,8.083030620645151876e-01,5.761310922215108121e+01
6.807599999999999909e+02,-1.200615972400421172e-01,8.056408067708697995e-01,5.769014611772641388e+01
6.812174999999999727e+02,-1.195291424405877379e-01,8.033041885946862193e-01,5.776796440085240647e+01
6.816749999999999545e+02,-1.190500826094238601e-01,8.013297825683154407e-01,5.784654795304904695e+01
6.821325000000000500e+02,-1.186294812666098542e-01,7.997529973541280812e-01,5.792587853654582375e+01
6.825900000000000318e+02,-1.182721778697053694e-01,7.986079518526364440e-01,5.800593587212743074e+01
6.830475000000000136e+02,-1.179827711949441721e-01,7.979273567207491036e-01,5.808669772374653206e+01
6.835049999999999955e+02,-1.177656037661354016e-01,7.977424011261352588e-01,5.816813998961764298e+01
6.839624999999999773e+02,-1.176247473728232740e-01,7.980826450491096402e-01,5.825023679949939748e+01
6.844199999999999591e+02,-1.175639897151513624e-01,7.989759174339037262e-01,5.833296061786071363e+01
6.848775000000000546e+02,-1.175868222080044267e-01,8.004482204754688190e-01,5.841628235261624980e+01
6.853350000000000364e+02,-1.176964289730094565e-01,8.025236403192308465e-01,5.850017146910498411e+01
6.857925000000000182e+02,-1.178956770424893219e-01,8.052242644361937707e-01,5.858459610897779157e+01
6.862500000000000000e+02,-1.181871077954563254e-01,8.085701059264219781e-01,5.866952321364455258e+01
6.867074999999999818e+02,-1.185729296415754391e-01,8.125790349892958453e-01,5.875491865192400098e+01
6.871649999999999636e+02,-1.190550119652130368e-01,8.172667177879131550e-01,5.884074735152476165e+01
6.876224999999999454e+02,-1.196348803376279524e-01,8.226465629202079910e-01,5.892697343397477994e+01
6.880800000000000409e+02,-1.203137130018342577e-01,8.287296756959364741e-01,5.901356035260418764e+01
6.885375000000000227e+02,-1.210923386308868088e-01,8.355248204040062188e-01,5.910047103317251072e+01
6.889950000000000045e+02,-1.219712353569327862e-01,8.430383907380641917e-01,5.918766801671946354e+01
6.894524999999999864e+02,-1.229505310645263721e-01,8.512743885298500457e-01,5.927511360420407271e+01
6.899099999999999682e+02,-1.240300049389214676e-01,8.602344109243168502e-01,5.936277000248436764e+01
6.903674999999999500e+02,-1.252090902561674435e-01,8.699176461068335309e-01,5.945059947117768928e+01
6.908250000000000455e+02,-1.264868783989382406e-01,8.803208776740125696e-01,5.953856446992661233e+01
6.912825000000000273e+02,-1.278621240785868252e-01,8.914384977144389488e-01,5.962662780558714104e+01
6.917400000000000091e+02,-1.293332517410375193e-01,9.032625286423592303e-01,5.971475277884054833e+01
6.921974999999999909e+02,-1.308983631307549522e-01,9.157826537995901184e-01,5.980290332972371914e+01
6.926549999999999727e+02,-1.325552459841147501e-01,9.289862568134447107e-01,5.989104418156167498e+01
6.931124999999999545e+02,-1.343013838204425159e-01,9.428584696677339005e-01,5.997914098277828288e+01
6.935700000000000500e+02,-1.361339667959728661e-01,9.573822294136302702e-01,6.006716044605727234e+01
6.940275000000000318e+02,-1.380499035830795307e-01,9.725383434135513872e-01,6.015507048432004922e+01
6.944850000000000136e+02,-1.400458342338679607e-01,9.883055629755450600e-01,6.024284034298533896e+01
6.949424999999999955e+02,-1.421181439849062422e-01,1.004660665203786385e+00,6.033044072797848401e+01
6.953999999999999773e+02,-1.442629779562770165e-01,1.021578542849962856e+00,6.041784392895778666e+01
6.958574999999999591e+02,-1.464762566959039169e-01,1.039032301916541057e+00,6.050502393723626682e+01
6.963150000000000546e+02,-1.487536925168180812e-01,1.056993366722810412e+00,6.059195655788207802e+01
6.967725000000000364e+02,-1.510908065727439298e-01,1.075431592108786694e+00,6.067861951549567578e+01
6.972300000000000182e+02,-1.534829466141591214e-01,1.094315382411079618e+00,6.076499255317749260e+01
6.976875000000000000e+02,-1.559253053650537513e-01,1.113611816811438393e+00,6.085105752421691250e+01
6.981449999999999818e+02,-1.584129394574341765e-01,1.133286780617590139e+00,6.093679847605802991e+01
6.986024999999999636e+02,-1.609407888586476820e-01,1.153305102002986748e+00,6.102220172612150151e+01
6.990599999999999454e+02,-1.635036967244340445e-01,1.173630693698319405e+00,6.110725592909172832e+01
6.995175000000000409e+02,-1.660964296078351610e-01,1.194226699091438748e+00,6.119195213531078537e+01
6.999750000000000227e+02,-1.687136979531212166e-01,1.215055642167495176e+00,6.127628383995649131e+01
7.004325000000000045e+02,-1.713501768011573834e-01,1.236079580687701185e+00,6.136024702271880926e+01
7.008899999999999864e+02,-1.740005266319219757e-01,1.257260261985175376e+00,6.144384017773209195e+01
7.013474999999999682e+02,-1.766594142678240831e-01,1.278559280730424241e+00,6.152706433356412674e+01
7.018049999999999500e+02,-1.793215337611324400e-01,1.299938238003584656e+00,6.160992306310679112e+01
7.022625000000000455e+02,-1.819816271873677116e-01,1.321358900994535457e+00,6.169242248326486333e+01
7.027200000000000273e+02,-1.846345052665775421e-01,1.342783362641454037e+00,6.177457124438647895e+01
7.031775000000000091e+02,-1.872750677337320369e-01,1.364174200511668156e+00,6.185638050942996813e+01
7.036349999999999909e+02,-1.898983233802436776e-01,1.385494634228308097e+00,6.193786392291542597e+01
7.040924999999999727e+02,-1.924994096882705064e-01,1.406708680743994355e+00,6.201903756975877258e+01
7.045499999999999545e+02,-1.950736119813375746e-01,1.427781306775301573e+00,6.209991992414079931e+01
7.050075000000000500e+02,-1.976163820151156936e-01,1.448678577717597893e+00,6.218053178861302399e+01
7.054650000000000318e+02,-2.001233559343942592e-01,1.469367802377781640e+00,6.226089622369535448e+01
7.059225000000000136e+02,-2.025903715241203773e-01,1.489817672882953969e+00,6.234103846826803874e+01
7.063799999999999955e+02,-2.050134846846125569e-01,1.509998399144449222e+00,6.242098585110892373e+01
7.068374999999999773e+02,-2.073889850640940336e-01,1.529881837287390134e+00,6.250076769397267640e+01
7.072949999999999591e+02,-2.097134107846049533e-01,1.549441611485993686e+00,6.258041520665124580e+01
7.077525000000000546e+02,-2.119835622009616782e-01,1.568653228680521261e+00,6.265996137449587167e+01
7.082100000000000364e+02,-2.141965146364293859e-01,1.587494185691493254e+00,6.273944083891468892e+01
7.086675000000000182e+02,-2.163496300426752394e-01,1.605944068285722670e+00,6.281888977139876573e+01
7.091250000000000000e+02,-2.184405675364168298e-01,1.623984641795033435e+00,6.289834574165274717e+01
7.095824999999999818e+02,-2.204672927698974050e-01,1.641599932933250239e+00,6.297784758043630404e+01
7.100399999999999636e+02,-2.224280860973477936e-01,1.658776302504713751e+00,6.305743523774183501e+01
7.104974999999999454e+02,-2.243215495050179531e-01,1.675502508746868235e+00,6.313714963695181126e+01
7.109550000000000409e+02,-2.261466122778890142e-01,1.691769761098721458e+00,6.321703252563117559e+01
7.114125000000000227e+02,-2.279025353819257027e-01,1.707571764238065670e+00,6.329712632361973590e+01
7.118700000000000045e+02,-2.295889145464367065e-01,1.722904752278597851e+00,6.337747396909207964e+01
7.123274999999999864e+02,-2.312056820373458166e-01,1.737767513070712422e+00,6.345811876325543466e+01
7.127849999999999682e+02,-2.327531071176950073e-01,1.752161402594039075e+00,6.353910421434723332e+01
7.132424999999999500e+02,-2.342317951983373392e-01,1.766090349483052435e+00,6.362047388159131600e+01
7.137000000000000455e+02,-2.356426856871720044e-01,1.779560849767840791e+00,6.370227121975483442e+01
7.141575000000000273e+02,-2.369870485515541969e-01,1.792581951959708819e+00,6.378453942493739248e+01
7.146150000000000091e+02,-2.382664796141628627e-01,1.805165232651317453e+00,6.386732128220116778e+01
7.150724999999999909e+02,-2.394828946083546461e-01,1.817324762842064789e+00,6.395065901563245347e+01
7.155299999999999727e+02,-2.406385220243191514e-01,1.829077065234775867e+00,6.403459414139990713e+01
7.159874999999999545e+02,-2.417358947829038873e-01,1.840441062785157733e+00,6.411916732434734456e+01
7.164450000000000500e+02,-2.427778407785811110e-01,1.851438018815339426e+00,6.420441823863298225e+01
7.169025000000000318e+02,-2.437674723381300368e-01,1.862091469032650881e+00,6.429038543289433960e+01
7.173600000000000136e+02,-2.447081746456869766e-01,1.872427145817770144e+00,6.437710620038957643e+01
7.178174999999999955e+02,-2.456035931890229729e-01,1.882472895169346794e+00,6.446461645453101141e+01
7.182749999999999773e+02,-2.464576202855662812e-01,1.892258586711117019e+00,6.455295061019617719e+01
7.187324999999999591e+02,-2.472743807500862590e-01,1.901816017182935248e+00,6.464214147116753395e+01
7.191900000000000546e+02,-2.480582167687216399e-01,1.911178807849725381e+00,6.473222012401816983e+01
7.196475000000000364e+02,-2.488136720468029084e-01,1.920382296273007716e+00,6.482321583872943904e+01
7.201050000000000182e+02,-2.495454752998716996e-01,1.929463422896317226e+00,6.491515597629340562e+01
7.205625000000000000e+02,-2.502585231591684667e-01,1.938460612901406144e+00,6.500806590352051728e+01
7.210199999999999818e+02,-2.509578625641161187e-01,1.947413653793224064e+00,6.510196891524408613e+01
7.214774999999999636e+02,-2.516486727153576242e-01,1.956363569174180528e+00,6.519688616408133441e+01
7.219349999999999454e+02,-2.523362466623829126e-01,1.965352489164159167e+00,6.529283659788478644e+01
7.223925000000000409e+02,-2.530259726000851916e-01,1.974423517922080373e+00,6.538983690498945123e+01
7.228500000000000227e+02,-2.537233149482130967e-01,1.983620598717166894e+00,6.548790146733421125e+01
7.233075000000000045e+02,-2.544337952875004860e-01,1.992988376995595390e+00,6.558704232151744407e+01
7.237649999999999864e+02,-2.551629732250297322e-01,2.002572061877670784e+00,6.568726912781701799e+01
7.242224999999999682e+02,-2.559164272607151180e-01,2.012417286516795745e+00,6.578858914718918527e+01
7.246799999999999500e+02,-2.566997357247525757e-01,2.022569967738329311e+00,6.589100722624066009e+01
7.251375000000000455e+02,-2.575184578550170911e-01,2.033076165373619126e+00,6.599452579014783282e+01
7.255950000000000273e+02,-2.583781150807117344e-01,2.043981941690004245e+00,6.609914484348459496e+01
7.260525000000000091e+02,-2.592841725770265726e-01,2.055333221312668268e+00,6.620486197889997015e+01
7.265099999999999909e+02,-2.602420211529311578e-01,2.067175652023044652e+00,6.631167239357844778e+01
7.269674999999999727e+02,-2.612569595320687332e-01,2.079554466811674995e+00,6.641956891339781066e+01
7.274249999999999545e+02,-2.623341770838441001e-01,2.092514347553455778e+00,6.652854202469094957e+01
7.278825000000000500e+02,-2.634787370593411615e-01,2.106099290667056145e+00,6.663857991350469945e+01
7.283400000000000318e+02,-2.646955603838908044e-01,2.120352475112490698e+00,6.674966851223899766e+01
7.287975000000000136e+02,-2.659894100551695173e-01,2.135316133073966505e+00,6.686179155353995895e+01
7.292549999999999955e+02,-2.673648761928301143e-01,2.151031423668904985e+00,6.697493063130950475e+01
7.297124999999999773e+02,-2.688263617830796148e-01,2.167538310020785897e+00,6.708906526868484832e+01
7.301699999999999591e+02,-2.703780691579728002e-01,2.184875440023786197e+00,6.720417299283320745e+01
7.306275000000000546e+02,-2.720239872472184350e-01,2.203080031129344807e+00,6.732022941639280589e+01
7.310850000000000364e+02,-2.737678796364835243e-01,2.222187759474785196e+00,6.743720832538753029e+01
7.315425000000000182e+02,-2.756132734639199500e-01,2.242232653674291143e+00,6.755508177342458964e+01
7.320000000000000000e+02,-2.775634491835445861e-01,2.263246993588558631e+00,6.767382018197986326e+01
7.324574999999999818e+02,-2.796214312212734199e-01,2.285261214385166717e+00,6.779339244655955099e+01
7.329149999999999636e+02,-2.817899795467836976e-01,2.308303816199717140e+00,6.791376604851529919e+01
7.333724999999999454e+02,-2.840715821816406916e-01,2.332401279704704233e+00,6.803490717227714413e+01
7.338300000000000409e+02,-2.864684486613608971e-01,2.357577987887833348e+00,6.815678082775319524e+01
7.342875000000000227e+02,-2.889825044667803655e-01,2.383856154340061373e+00,6.827935097763007377e+01
7.347450000000000045e+02,-2.916153864372456606e-01,2.411255758346266820e+00,6.840258066929246183e+01
7.352024999999999864e+02,-2.943684391758594754e-01,2.439794487067218132e+00,6.852643217106081863e+01
7.356599999999999682e+02,-2.972427124547161736e-01,2.469487685096124263e+00,6.865086711243215234e+01
7.361174999999999500e+02,-3.002389596252085791e-01,2.500348311661192646e+00,6.877584662798567194e+01
7.365750000000000455e+02,-3.033576370368118447e-01,2.532386905741797811e+00,6.890133150459804767e+01
7.370325000000000273e+02,-3.065989044649266582e-01,2.565611559350991389e+00,6.902728233159257343e+01
7.374900000000000091e+02,-3.099626265463533703e-01,2.600027899226129868e+00,6.915365965342617471e+01
7.379474999999999909e+02,-3.134483752186513206e-01,2.635639077155058185e+00,6.928042412449555343e+01
7.384049999999999727e+02,-3.170554331574689799e-01,2.672445769149026429e+00,6.940753666562520152e+01
7.388624999999999545e+02,-3.207827982036248193e-01,2.710446183654314112e+00,6.953495862177790343e+01
7.393200000000000500e+02,-3.246291887696888812e-01,2.749636078975260745e+00,6.966265192050732935e+01
7.397775000000000318e+02,-3.285930502133472819e-01,2.790008790056632382e+00,6.979057923065437308e+01
7.402350000000000136e+02,-3.326725621628456864e-01,2.831555264749429757e+00,6.991870412076609398e+01
7.406924999999999955e+02,-3.368656467775181795e-01,2.874264109656806454e+00,7.004699121670371653e+01
7.411499999999999773e+02,-3.411699779241496033e-01,2.918121645625841865e+00,7.017540635788211034e+01
7.416074999999999591e+02,-3.455829912475689714e-01,2.963111972919362458e+00,7.030391675157682130e+01
7.420650000000000546e+02,-3.501018951118403111e-01,3.009217046068593859e+00,7.043249112471313822e+01
7.425225000000000364e+02,-3.547236823858953558e-01,3.056416758370393616e+00,7.056109987254808402e+01
7.429800000000000182e+02,-3.594451430451641727e-01,3.104689035953969167e+00,7.068971520364182481e+01
7.434375000000000000e+02,-3.642628775586124190e-01,3.154009941305096820e+00,7.081831128051591406e+01
7.438949999999999818e+02,-3.691733110279493135e-01,3.204353786090988532e+00,7.094686435538604030e+01
7.443524999999999636e+02,-3.741727080437046715e-01,3.255693253089978700e+00,7.107535290036383913e+01
7.448099999999999454e+02,-3.792571882202884215e-01,3.307999526984446437e+00,7.120375773152268550e+01
7.452675000000000409e+02,-3.844227423699670965e-01,3.361242433733888202e+00,7.133206212623161946e+01
7.457250000000000227e+02,-3.896652492731700890e-01,3.415390588198789157e+00,7.146025193317163371e+01
7.461825000000000045e+02,-3.949804930004669479e-01,3.470411549644556004e+00,7.158831567446604538e+01
7.466399999999999864e+02,-4.003641807389959340e-01,3.526271984709157703e+00,7.171624463937226324e+01
7.470974999999999682e+02,-4.058119610741903749e-01,3.582937837377908163e+00,7.184403296900880775e+01
7.475549999999999500e+02,-4.113194426752850297e-01,3.640374505466332344e+00,7.197167773161528714e+01
7.480125000000000455e+02,-4.168822133311329003e-01,3.698547023073471163e+00,7.209917898787516322e+01
7.484700000000000273e+02,-4.224958592808102931e-01,3.757420248430819232e+00,7.222653984586533227e+01
7.489275000000000091e+02,-4.281559847818399711e-01,3.816959056538009154e+00,7.235376650523213016e+01
7.493849999999999909e+02,-4.338582318567855145e-01,3.877128535943167087e+00,7.248086829023800703e+01
7.498424999999999727e+02,-4.395983001578391836e-01,3.937894188999730538e+00,7.260785767136280811e+01
7.502999999999999545e+02,-4.453719668873578064e-01,3.999222134905223935e+00,7.273475027519334901e+01
7.507575000000000500e+02,-4.511751067112417801e-01,4.061079314807349405e+00,7.286156488238252393e+01
7.512150000000000318e+02,-4.570037116010262079e-01,4.123433698245492884e+00,7.298832341350909303e+01
7.516725000000000136e+02,-4.628539105398566389e-01,4.186254490184525778e+00,7.311505090272446239e+01
7.521299999999999955e+02,-4.687219890271119294e-01,4.249512337889980174e+00,7.324177545912326082e+01
7.525874999999999773e+02,-4.746044083158563742e-01,4.313179536888573473e+00,7.336852821582952799e+01
7.530449999999999591e+02,-4.804978243179345299e-01,4.377230235263961156e+00,7.349534326684658936e+01
7.535025000000000546e+02,-4.863991061112868941e-01,4.441640635540434978e+00,7.362225759176833151e+01
7.539600000000000364e+02,-4.923053539850261173e-01,4.506389193420407224e+00,7.374931096850767176e+01
7.544175000000000182e+02,-4.982139169587047056e-01,4.571456812657634927e+00,7.387654587424462704e+01
7.548750000000000000e+02,-5.041224097133434334e-01,4.636827035367739214e+00,7.400400737485048808e+01
7.553324999999999818e+02,-5.100287288735978475e-01,4.702486227104197170e+00,7.413174300308946840e+01
7.557899999999999636e+02,-5.159310685820144293e-01,4.768423756054174234e+00,7.425980262594487158e+01
7.562474999999999454e+02,-5.218279353087955652e-01,4.834632165743800947e+00,7.438823830145926763e+01
7.567050000000000409e+02,-5.277181618428952170e-01,4.901107340677246960e+00,7.451710412551416596e+01
7.571625000000000227e+02,-5.336009204131996198e-01,4.967848664374058920e+00,7.464645606901179065e+01
7.576200000000000045e+02,-5.394757348912263550e-01,5.034859169307698501e+00,7.477635180594904796e+01
7.580774999999999864e+02,-5.453424920309400958e-01,5.102145678297955733e+00,7.490685053290195583e+01
7.585349999999999682e+02,-5.512014517040505490e-01,5.169718936948582311e+00,7.503801278045708045e+01
7.589924999999999500e+02,-5.570532560936598543e-01,5.237593736772967468e+00,7.516990021714627801e+01
7.594500000000000455e+02,-5.628989378128097520e-01,5.305789028694704257e+00,7.530257544645019152e+01
7.599075000000000273e+02,-5.687399269191434348e-01,5.374328026660314173e+00,7.543610179744364075e+01
7.603650000000000091e+02,-5.745780568008752587e-01,5.443238301144211810e+00,7.557054310965756372e+01
7.608224999999999909e+02,-5.804155689142327379e-01,5.512551862376026790e+00,7.570596351273174207e+01
7.612799999999999727e+02,-5.862551163568955337e-01,5.582305233161051206e+00,7.584242720142115957e+01
7.617374999999999545e+02,-5.920997662669644779e-01,5.652539511211249312e+00,7.597999820651124026e+01
7.621950000000000500e+02,-5.979530010414733088e-01,5.723300420940222288e+00,7.611874016218004613e+01
7.626525000000000318e+02,-6.038187183735146402e-01,5.794638354716824757e+00,7.625871607032419774e+01
7.631100000000000136e+02,-6.097012301115719568e-01,5.866608403603621902e+00,7.639998806234638096e+01
7.635674999999999955e+02,-6.156052599494317157e-01,5.939270377639250142e+00,7.654261715887068362e+01
7.640249999999999773e+02,-6.215359399596103174e-01,6.012688815749019255e+00,7.668666302782948208e+01
7.644824999999999591e+02,-6.274988059876338564e-01,6.086932985392560447e+00,7.683218374132776773e+01
7.649400000000000546e+02,-6.334997919288797297e-01,6.162076872074653267e+00,7.697923553166285160e+01
7.653975000000000364e+02,-6.395452229136768807e-01,6.238199158860194160e+00,7.712787254684067761e+01
7.658550000000000182e+02,-6.456418074302439081e-01,6.315383196043388381e+00,7.727814660589487517e+01
7.663125000000000000e+02,-6.517966284188415615e-01,6.393716961126481912e+00,7.743010695427798851e+01
7.667699999999999818e+02,-6.580171333735886918e-01,6.473293009262341968e+00,7.758380001956173544e+01
7.672274999999999636e+02,-6.643111234917986607e-01,6.554208414312270747e+00,7.773926916764337136e+01
7.676849999999999454e+02,-6.706867419131012920e-01,6.636564700658108329e+00,7.789655445962571889e+01
7.681425000000000409e+02,-6.771524610934807065e-01,6.720467765896906087e+00,7.805569240950151766e+01
7.686000000000000227e+02,-6.837170693611260841e-01,6.806027794525629560e+00,7.821671574274728300e+01
7.690575000000000045e+02,-6.903896567029992326e-01,6.893359162700629206e+00,7.837965315589767101e+01
7.695149999999999864e+02,-6.971795998324996635e-01,6.982580334131767152e+00,7.854452907715253218e+01
7.699724999999999682e+02,-7.040965465894810649e-01,7.073813747136428631e+00,7.871136342804155106e+01
7.704299999999999500e+02,-7.111503997249797315e-01,7.167185692848328848e+00,7.888017138615751378e+01
7.708875000000000455e+02,-7.183513001231895956e-01,7.262826184535241758e+00,7.905096314895361331e+01
7.713450000000000273e+02,-7.257096095133837022e-01,7.360868817939718589e+00,7.922374369858904686e+01
7.718025000000000091e+02,-7.332358927244619906e-01,7.461450622515518383e+00,7.939851256780877975e+01
7.722599999999999909e+02,-7.409408995339837878e-01,7.564711903383469327e+00,7.957526360683567646e+01
7.727174999999999727e+02,-7.488355461629689902e-01,7.670796073786239511e+00,7.975398475126803532e+01
7.731749999999999545e+02,-7.569308964664739348e-01,7.779849477770218513e+00,7.993465779098225710e+01
7.736325000000000500e+02,-7.652381428688276310e-01,7.892021202775512556e+00,8.011725814006175028e+01
7.740900000000000318e+02,-7.737685870906285679e-01,8.007462881762970497e+00,8.030175460779561547e+01
7.745475000000000136e+02,-7.825336207128379407e-01,8.126328484458458234e+00,8.048810917082649041e+01
7.750049999999999955e+02,-7.915447056213809063e-01,8.248774097244458758e+00,8.067627674655928161e+01
7.754624999999999773e+02,-8.008133543734329285e-01,8.374957691182823183e+00,8.086620496799443458e+01
7.759199999999999591e+02,-8.103511105241443246e-01,8.505038877603382730e+00,8.105783396019641884e+01
7.763775000000000546e+02,-8.201695289503230235e-01,8.639178650653809299e+00,8.125109611867281956e+01
7.768350000000000364e+02,-8.302801562047086303e-01,8.777539116160653521e+00,8.144591589000295073e+01
7.772925000000000182e+02,-8.406945109321419807e-01,8.920283206121260022e+00,8.164220955513354738e+01
7.777500000000000000e+02,-8.514240643759565241e-01,9.067574378108156807e+00,8.183988501583753816e+01
7.782074999999999818e+02,-8.624802210002471270e-01,9.219576298847094620e+00,8.203884158492746792e+01
7.786649999999999636e+02,-8.738742992509729302e-01,9.376452511206778695e+00,8.223896978090557752e+01
7.791224999999999454e+02,-8.856175124759102513e-01,9.538366083827662933e+00,8.244015112784487087e+01
7.795800000000000409e+02,-8.977209500208609416e-01,9.705479242612712554e+00,8.264225796140109992e+01
7.800375000000000227e+02,-9.101955585165908413e-01,9.877952983307469736e+00,8.284515324197761288e+01
7.804950000000000045e+02,-9.230521233686389548e-01,1.005594666441543161e+01,8.304869037619046424e+01
7.809524999999999864e+02,-9.363012504590879637e-01,1.023961757971654762e+01,8.325271304790913973e+01
7.814099999999999682e+02,-9.499533480673330033e-01,1.042912050970216953e+01,8.345705506028824061e+01
7.818674999999999500e+02,-9.640186090140306918e-01,1.062460725128770100e+01,8.366154019034473777e+01
7.823250000000000455e+02,-9.785069930305172470e-01,1.082622612523619843e+01,8.386598205777902137e+01
7.827825000000000273e+02,-9.934282093534043678e-01,1.103412146080711409e+01,8.407018400988839346e+01
7.832400000000000091e+02,-1.008791699542330500e+00,1.124843305724817988e+01,8.427393902456844899e+01
7.836974999999999909e+02,-1.024606620516752997e+00,1.146929562186590346e+01,8.447702963354706185e+01
7.841549999999999727e+02,-1.040881827805955728e+00,1.169683818455060376e+01,8.467922786814517622e+01
7.846124999999999545e+02,-1.057625859004845958e+00,1.193118348878980051e+01,8.488029523000176368e+01
7.850700000000000500e+02,-1.074846917426708792e+00,1.217244735938655253e+01,8.507998268934009900e+01
7.855275000000000318e+02,-1.092552855942725776e+00,1.242073804730002173e+01,8.527803071348478170e+01
7.859850000000000136e+02,-1.110751160997117237e+00,1.267615555225401280e+01,8.547416932846255122e+01
7.864424999999999955e+02,-1.129448936785737878e+00,1.293879092400631770e+01,8.566811821662535920e+01
7.868999999999999773e+02,-1.148652889585291881e+00,1.320872554344697747e+01,8.585958685333511653e+01
7.873574999999999591e+02,-1.168369312219793787e+00,1.348603038498815110e+01,8.604827468581852656e+01
7.878150000000000546e+02,-1.188604068650495504e+00,1.377076526202900197e+01,8.623387135735794118e+01
7.882725000000000364e+02,-1.209362578675594380e+00,1.406297805762412345e+01,8.641605698001258418e+01
7.887300000000000182e+02,-1.230649802725630515e+00,1.436270394284142249e+01,8.659450245905954091e+01
7.891875000000000000e+02,-1.252470226741361436e+00,1.466996458568861428e+01,8.676886987231513615e+01
7.896449999999999818e+02,-1.274827847120741930e+00,1.498476735387853509e+01,8.693881290742073986e+01
7.901024999999999636e+02,-1.297726155722851438e+00,1.530710451512970671e+01,8.710397736006835601e+01
7.905599999999999454e+02,-1.321168124917035724e+00,1.563695243911864097e+01,8.726400169598332468e+01
7.910175000000000409e+02,-1.345156192667137152e+00,1.597427080564304802e+01,8.741851767927478534e+01
7.914750000000000227e+02,-1.369692247641422833e+00,1.631900182398706534e+01,8.756715106950693439e+01
7.919325000000000045e+02,-1.394777614341031757e+00,1.667106946892442565e+01,8.770952238953181279e+01
7.923899999999999864e+02,-1.420413038240870396e+00,1.703037873921455869e+01,8.784524776574986049e+01
7.928474999999999682e+02,-1.446598670939609699e+00,1.739681494486955771e+01,8.797393984203530692e+01
7.933049999999999500e+02,-1.473334055316862790e+00,1.777024302985011772e+01,8.809520876806466561e+01
7.937625000000000455e+02,-1.500618110699108776e+00,1.815050693722018238e+01,8.820866326223328713e+01
7.942200000000000273e+02,-1.528449118037525922e+00,1.853742902409807058e+01,8.831391174872038619e+01
7.946775000000000091e+02,-1.556824705105079421e+00,1.893080953402729349e+01,8.841056356758174672e+01
7.951349999999999909e+02,-1.585741831722282447e+00,1.933042613459191017e+01,8.849823025600808535e+01
7.955924999999999727e+02,-1.615196775025644182e+00,1.973603352826131285e+01,8.857652689808907098e+01
7.960499999999999545e+02,-1.645185114795510772e+00,2.014736314450518861e+01,8.864507353957391445e+01
7.965075000000000500e+02,-1.675701718864958334e+00,2.056412292121476071e+01,8.870349666322864834e+01
7.969650000000000318e+02,-1.706740728634982274e+00,2.098599718334534714e+01,8.875143071946374107e+01
7.974225000000000136e+02,-1.738295544726110586e+00,2.141264662647940398e+01,8.878851970594983811e+01
7.978799999999999955e+02,-1.770358812801306581e+00,2.184370841268083296e+01,8.881441878897601327e+01
7.983374999999999773e+02,-1.802922409599767350e+00,2.227879638555797825e+01,8.882879595833230724e+01
7.987949999999999591e+02,-1.835977429227138469e+00,2.271750141088674724e+01,8.883133370654844896e+01
7.992525000000000546e+02,-1.869514169752385380e+00,2.315939184843681176e+01,8.882173072239029921e+01
7.997100000000000364e+02,-1.903522120168005261e+00,2.360401415982306972e+01,8.879970358763924310e+01
8.001675000000000182e+02,-1.937989947775674571e+00,2.405089365624331776e+01,8.876498846536398446e+01
8.006250000000000000e+02,-1.972905486066095504e+00,2.449953538888834714e+01,8.871734276716037471e+01
8.010824999999999818e+02,-2.008255723167374107e+00,2.494942518360645778e+01,8.865654678620380480e+01
8.015399999999999636e+02,-2.044026790943605842e+00,2.540003082010891688e+01,8.858240528244789402e+01
8.019974999999999454e+02,-2.080203954830990298e+00,2.585080335458928502e+01,8.849474900592439042e+01
8.024550000000000409e+02,-2.116771604506089144e+00,2.630117858315677282e+01,8.839343614388248227e+01
8.029125000000000227e+02,-2.153713245486888805e+00,2.675057864192724466e+01,8.827835367745008455e+01
8.033700000000000045e+02,-2.191011491774463416e+00,2.719841373803302886e+01,8.814941863362811603e+01
8.038274999999999864e+02,-2.228648059648927315e+00,2.764408400419543099e+01,8.800657921875342993e+01
8.042849999999999682e+02,-2.266603762739984873e+00,2.808698146790005623e+01,8.784981582008094847e+01
8.047424999999999500e+02,-2.304858508498581315e+00,2.852649212464221051e+01,8.767914186285986489e+01
8.052000000000000455e+02,-2.343391296201368768e+00,2.896199810318764634e+01,8.749460451120422988e+01
8.056575000000000273e+02,-2.382180216625582325e+00,2.939287990937029349e+01,8.729628520217909227e+01
8.061150000000000091e+02,-2.421202453536179799e+00,2.981851873362892746e+01,8.708430000383607705e+01
8.065724999999999909e+02,-2.460434287131812781e+00,3.023829880631884492e+01,8.685879978942095647e+01
8.070299999999999727e+02,-2.499851099598889181e+00,3.065160978382316870e+01,8.661997022162650239e+01
8.074874999999999545e+02,-2.539427382926329635e+00,3.105784914768391403e+01,8.636803154254646131e+01
8.079450000000000500e+02,-2.579136749134286255e+00,3.145642459836467708e+01,8.610323816689484033e+01
8.084025000000000318e+02,-2.618951943071379684e+00,3.184675642489335701e+01,8.582587807803322733e+01
8.088600000000000136e+02,-2.658844857933279737e+00,3.222827983149588249e+01,8.553627202839837196e+01
