f_MHz,Z11r,Z11i,Z12r,Z12i,Z21r,Z21i,Z22r,Z22i
2.408174999999999955e+02,3.045640774760031977e-02,2.144702350919044065e+01,3.042264855934246476e-03,1.089976097409141254e+01,5.105332269067655027e-01,1.062238962199259085e+01,9.225778780094291420e-01,-1.856796377879077511e+02
2.409749999999999943e+02,3.014832084121503442e-02,2.146153019059152101e+01,5.633342620521171289e-03,1.090659829528017610e+01,5.080663145282620086e-01,1.062591796149686907e+01,9.444213854469060143e-01,-1.854380100400568665e+02
2.411324999999999932e+02,2.984022670902059318e-02,2.147604127119650741e+01,8.203522062991078917e-03,1.091341870035791040e+01,5.055737932393066236e-01,1.062948593234741246e+01,9.662680029170702678e-01,-1.851968932133827934e+02
2.412899999999999920e+02,2.953214630892897485e-02,2.149055673737979077e+01,1.075275668229061336e-02,1.092022246477884551e+01,5.030560573143633141e-01,1.063309355442392601e+01,9.881150892829460020e-01,-1.849562851106422272e+02
2.414474999999999909e+02,2.922410041378598750e-02,2.150507657547523621e+01,1.328100226334571685e-02,1.092700986267453267e+01,5.005134989657304967e-01,1.063674084511147022e+01,1.009960034156430764e+00,-1.847161835267370122e+02
2.416049999999999898e+02,2.891610961224787626e-02,2.151960077177734121e+01,1.578821685105527561e-02,1.093378116685017432e+01,4.979465083481698362e-01,1.064042781932962711e+01,1.031800257715182800e+00,-1.844765862489826418e+02
2.417624999999999886e+02,2.860819431059585805e-02,2.153412931254196039e+01,1.827436072495187622e-02,1.094053664878146392e+01,4.953554735643303508e-01,1.064415448956125410e+01,1.053633210507996409e+00,-1.842374910573779232e+02
2.419199999999999875e+02,2.830037473407433918e-02,2.154866218398741395e+01,2.073939637378243578e-02,1.094727657861144365e+01,4.927407806697200465e-01,1.064792086588087727e+01,1.075456373269520816e+00,-1.839988957248695840e+02
2.420774999999999864e+02,2.799267092817401062e-02,2.156319937229523731e+01,2.318328847070168230e-02,1.095400122514756802e+01,4.901028136782281663e-01,1.065172695598262465e+01,1.097267256728757134e+00,-1.837607980176093747e+02
2.422350000000000136e+02,2.768510276026362946e-02,2.157774086361123622e+01,2.560600384846652491e-02,1.096071085585895943e+01,4.874419545673417953e-01,1.065557276520781294e+01,1.119063401422432324e+00,-1.835231956952113990e+02
2.423925000000000125e+02,2.737768992065953144e-02,2.159228664404627196e+01,2.800751147504960958e-02,1.096740573687374365e+01,4.847585832837131292e-01,1.065945829657219335e+01,1.140842377506337657e+00,-1.832860865110034467e+02
2.425500000000000114e+02,2.707045192419884477e-02,2.160683669967714593e+01,3.038778242942580948e-02,1.097408613297669966e+01,4.820530777486463081e-01,1.066338355079273370e+01,1.162601784568407570e+00,-1.830494682122738652e+02
2.427075000000000102e+02,2.676340811146784432e-02,2.162139101654742745e+01,3.274678987756483861e-02,1.098075230760686694e+01,4.793258138635961285e-01,1.066734852631419272e+01,1.184339251443170760e+00,-1.828133385405174920e+02
2.428650000000000091e+02,2.645657765012683973e-02,2.163594958066818563e+01,3.508450904885143662e-02,1.098740452285549729e+01,4.765771655159209419e-01,1.067135321933515790e+01,1.206052436023898000e+00,-1.825776952316734878e+02
2.430225000000000080e+02,2.614997953621659571e-02,2.165051237801898765e+01,3.740091721251411622e-02,1.099404303946392147e+01,4.738075045844264421e-01,1.067539762383378488e+01,1.227739025080648583e+00,-1.823425360163634537e+02
2.431800000000000068e+02,2.584363259541924696e-02,2.166507939454847076e+01,3.969599365460792922e-02,1.100066811682185097e+01,4.710172009453060249e-01,1.067948173159325798e+01,1.249396734070209236e+00,-1.821078586201234657e+02
2.433375000000000057e+02,2.553755548436164105e-02,2.167965061617517719e+01,4.196971965491939904e-02,1.100728001296555014e+01,4.682066224777570174e-01,1.068360553222679066e+01,1.271023306956794885e+00,-1.818736607636336942e+02
2.434950000000000045e+02,2.523176669175675874e-02,2.169422602878841744e+01,4.422207846426758071e-02,1.101387898457625703e+01,4.653761350698042421e-01,1.068776901320235062e+01,1.292616516026855455e+00,-1.816399401629435033e+02
2.436525000000000034e+02,2.492628453970164790e-02,2.170880561824883870e+01,4.645305528216982227e-02,1.102046528697879779e+01,4.625261026243341345e-01,1.069197215986708827e+01,1.314174161705601973e+00,-1.814066945296948461e+02
2.438100000000000023e+02,2.462112718487403235e-02,2.172338937038915674e+01,4.866263723446061923e-02,1.102703917414020118e+01,4.596568870648150007e-01,1.069621495547128021e+01,1.335694072375720909e+00,-1.811739215713402018e+02
2.439675000000000011e+02,2.431631261974850564e-02,2.173797727101500499e+01,5.085081335133305458e-02,1.103360089866843730e+01,4.567688483412734590e-01,1.070049738119202942e+01,1.357174104196611442e+00,-1.809416189913573305e+02
2.441250000000000000e+02,2.401185867364724613e-02,2.175256930590548166e+01,5.301757454565167449e-02,1.104015071181142282e+01,4.538623444363183435e-01,1.070481941615673271e+01,1.378612140922469642e+00,-1.807097844894627201e+02
2.442824999999999989e+02,2.370778301404142738e-02,2.176716546081380343e+01,5.516291359133045080e-02,1.104668886345603696e+01,4.509377313710347668e-01,1.070918103746606675e+01,1.400006093723401124e+00,-1.804784157618201448e+02
2.444399999999999977e+02,2.340410314755725363e-02,2.178176572146810130e+01,5.728682510202470074e-02,1.105321560212719056e+01,4.479953632110085793e-01,1.071358222021678408e+01,1.421353901005681264e+00,-1.802475105012451309e+02
2.445974999999999966e+02,2.310083642123227782e-02,2.179637007357187528e+01,5.938930551011659814e-02,1.105973117498712455e+01,4.450355920723908509e-01,1.071802293752405433e+01,1.442653528233363902e+00,-1.800170663974090814e+02
2.447549999999999955e+02,2.279800002343548154e-02,2.181097850280489681e+01,6.147035304580483750e-02,1.106623582783474902e+01,4.420587681279110059e-01,1.072250316054364916e+01,1.463902967751105733e+00,-1.797870811370372905e+02
2.449124999999999943e+02,2.249561098512268750e-02,2.182559099482344678e+01,6.352996771642324680e-02,1.107272980510514415e+01,4.390652396128287283e-01,1.072702285849381809e+01,1.485100238607338863e+00,-1.795575524041063886e+02
2.450699999999999932e+02,2.219368618083390060e-02,2.184020753526130321e+01,6.556815128607310084e-02,1.107921334986897222e+01,4.360553528310983640e-01,1.073158199867661544e+01,1.506243386378310456e+00,-1.793284778800360186e+02
2.452274999999999920e+02,2.189224232972166589e-02,2.185482810973010004e+01,6.758490725542158628e-02,1.108568670383230526e+01,4.330294521614357905e-01,1.073618054649931253e+01,1.527330482991674732e+00,-1.790998552438801710e+02
2.453849999999999909e+02,2.159129599663167989e-02,2.186945270381993822e+01,6.958024084155359223e-02,1.109215010733626627e+01,4.299878800632193077e-01,1.074081846549528763e+01,1.548359626554101531e+00,-1.788716821725153920e+02
2.455424999999999898e+02,2.129086359304272966e-02,2.188408130310007849e+01,7.155415895840715190e-02,1.109860379935686936e+01,4.269309770827601214e-01,1.074549571734459441e+01,1.569328941176554970e+00,-1.786439563408237632e+02
2.456999999999999886e+02,2.099096137817771379e-02,2.189871389311929661e+01,7.350667019701657978e-02,1.110504801750499837e+01,4.238590818592148923e-01,1.075021226189442558e+01,1.590236576800294843e+00,-1.784166754218751407e+02
2.458574999999999875e+02,2.069160545988770264e-02,2.191335045940658688e+01,7.543778480616382398e-02,1.111148299802633943e+01,4.207725311306590998e-01,1.075496805717914839e+01,1.611080709028277935e+00,-1.781898370871065538e+02
2.460149999999999864e+02,2.039281179578147224e-02,2.192799098747173048e+01,7.734751467321838991e-02,1.111790897580146442e+01,4.176716597402173048e-01,1.075976305944005595e+01,1.631859538950717115e+00,-1.779634390064971114e+02
2.461725000000000136e+02,2.009459619386264051e-02,2.194263546280565791e+01,7.923587330514469951e-02,1.112432618434613119e+01,4.145568006419209639e-01,1.076459722314512391e+01,1.652571292977294437e+00,-1.777374788487432795e+02
2.463300000000000125e+02,1.979697431394679408e-02,2.195728387088108136e+01,8.110287580973433996e-02,1.113073485581137945e+01,4.114282849069835768e-01,1.076947050100802983e+01,1.673214222665913020e+00,-1.775119542814289559e+02
2.464875000000000114e+02,1.949996166798804997e-02,2.197193619715297785e+01,8.294853887696640449e-02,1.113713522098391273e+01,4.082864417295212212e-01,1.077438284400738233e+01,1.693786604555811204e+00,-1.772868629711925337e+02
2.466450000000000102e+02,1.920357362156164399e-02,2.198659242705911510e+01,8.477288076068111022e-02,1.114352750928652469e+01,4.051315984327970021e-01,1.077933420140533372e+01,1.714286739998479137e+00,-1.770622025838948161e+02
2.468025000000000091e+02,1.890782539440620177e-02,2.200125254602048486e+01,8.657592126027688351e-02,1.114991194877849345e+01,4.019640804750496121e-01,1.078432452076621217e+01,1.734712954992261746e+00,-1.768379707847807083e+02
2.469600000000000080e+02,1.861273206142247810e-02,2.201591653944188565e+01,8.835768170274831135e-02,1.115628876615613585e+01,3.987842114554248640e-01,1.078935374797466729e+01,1.755063600016130376e+00,-1.766141652386399130e+02
2.471175000000000068e+02,1.831830855351061077e-02,2.203058439271216429e+01,9.011818492488661569e-02,1.116265818675348775e+01,3.955923131200724252e-01,1.079442182725379595e+01,1.775337049862858008e+00,-1.763907836099668316e+02
2.472750000000000057e+02,1.802456965828530891e-02,2.204525609120499752e+01,9.185745525548169588e-02,1.116902043454279259e+01,3.923887053677845294e-01,1.079952870118285801e+01,1.795531703478657981e+00,-1.761678235631136147e+02
2.474325000000000045e+02,1.773153002128053171e-02,2.205993162027921883e+01,9.357551849800206656e-02,1.117537573213539304e+01,3.891737062561543836e-01,1.080467431071478401e+01,1.815645983796050578e+00,-1.759452827624465385e+02
2.475900000000000034e+02,1.743920414639238761e-02,2.207461096527911693e+01,9.527240191321852125e-02,1.118172430078247181e+01,3.859476320072710576e-01,1.080985859519359771e+01,1.835678337573397600e+00,-1.757231588724962705e+02
2.477475000000000023e+02,1.714760639680918894e-02,2.208929411153510713e+01,9.694813420203896026e-02,1.118806636037573021e+01,3.827107970134809301e-01,1.081508149237135186e+01,1.855627235234224237e+00,-1.755014495581058327e+02
2.479050000000000011e+02,1.685675099581527073e-02,2.210398104436401212e+01,9.860274548869932265e-02,1.119440212944855517e+01,3.794635138433683497e-01,1.082034293842509243e+01,1.875491170703978305e+00,-1.752801524845790766e+02
2.480625000000000000e+02,1.656665202757990132e-02,2.211867174906960187e+01,1.002362673038624252e-01,1.120073182517676003e+01,3.762060932473713648e-01,1.082564286797343378e+01,1.895268661252815345e+00,-1.750592653178237299e+02
2.482199999999999989e+02,1.627732343795225758e-02,2.213336621094303069e+01,1.018487325679527378e-01,1.120705566337958636e+01,3.729388441634839957e-01,1.083098121409292425e+01,1.914958247336684849e+00,-1.748387857244943575e+02
2.483774999999999977e+02,1.598877903505613318e-02,2.214806441526305392e+01,1.034401755749247420e-01,1.121337385852091906e+01,3.696620737230581488e-01,1.083635790833436907e+01,1.934558492437175703e+00,-1.746187113721331627e+02
2.485349999999999966e+02,1.570103249022953770e-02,2.216276634729661765e+01,1.050106319757718731e-01,1.121968662371019754e+01,3.663760872563524562e-01,1.084177288073873413e+01,1.954067982906894763e+00,-1.743990399293076337e+02
2.486924999999999955e+02,1.541409733853088375e-02,2.217747199229935973e+01,1.065601387625349089e-01,1.122599417070366279e+01,3.630811882982115102e-01,1.084722605985293598e+01,1.973485327811496548e+00,-1.741797690657466546e+02
2.488499999999999943e+02,1.512798697972910465e-02,2.219218133551567718e+01,1.080887342522756367e-01,1.123229670990551732e+01,3.597776785935777322e-01,1.085271737274540449e+01,1.992809158775850742e+00,-1.739608964524746852e+02
2.490074999999999932e+02,1.484271467863492594e-02,2.220689436217961443e+01,1.095964580712805170e-01,1.123859445036907978e+01,3.564658581030570872e-01,1.085824674502146614e+01,2.012038129829259780e+00,-1.737424197619434665e+02
2.491649999999999920e+02,1.455829356608740431e-02,2.222161105751468568e+01,1.110833511394268697e-01,1.124488759979823982e+01,3.531460250083695018e-01,1.086381410083861887e+01,2.031170917251475583e+00,-1.735243366681637838e+02
2.493224999999999909e+02,1.427473663953189760e-02,2.223633140673467778e+01,1.125494556547469716e-01,1.125117636454856473e+01,3.498184757178749993e-01,1.086941936292134336e+01,2.050206219419786979e+00,-1.733066448468315741e+02
2.494799999999999898e+02,1.399205676360158225e-02,2.225105539504396646e+01,1.139948150779712677e-01,1.125746094962876498e+01,3.464835048718902799e-01,1.087506245257607596e+01,2.069142756658480131e+00,-1.730893419754557669e+02
2.496374999999999886e+02,1.371026667088798973e-02,2.226578300763771523e+01,1.154194741173994732e-01,1.126374155870208327e+01,3.431414053480751347e-01,1.088074328970568949e+01,2.087979271086811028e+00,-1.728724257334829133e+02
2.497949999999999875e+02,1.342937896236022499e-02,2.228051422970249007e+01,1.168234787138227315e-01,1.127001839408759487e+01,3.397924682667003426e-01,1.088646179282400084e+01,2.106714526470571336e+00,-1.726558938024181487e+02
2.499524999999999864e+02,1.314940610833069054e-02,2.229524904641642635e+01,1.182068760256798079e-01,1.127629165676187561e+01,3.364369829960178193e-01,1.089221787907004568e+01,2.125347308070646868e+00,-1.724397438659490547e+02
2.501100000000000136e+02,1.287036044868995928e-02,2.230998744294974045e+01,1.195697144141965318e-01,1.128256154636030573e+01,3.330752371573244552e-01,1.089801146422209932e+01,2.143876422496831413e+00,-1.722239736100624157e+02
2.502675000000000125e+02,1.259225419380361442e-02,2.232472940446502463e+01,1.209120434288795121e-01,1.128882826117863303e+01,3.297075166302929627e-01,1.090384246271154645e+01,2.162300697558845020e+00,-1.720085807231620265e+02
2.504250000000000114e+02,1.231509942486071728e-02,2.233947491611765201e+01,1.222339137929312203e-01,1.129509199817458587e+01,3.263341055579385697e-01,1.090971078763672075e+01,2.180618982121175442e+00,-1.717935628961856480e+02
2.505825000000000102e+02,1.203890809461257913e-02,2.235422396305609283e+01,1.235353773889945328e-01,1.130135295296938125e+01,3.229552863517751726e-01,1.091561635077639636e+01,2.198830145956360838e+00,-1.715789178227178127e+02
2.507400000000000091e+02,1.176369202788251668e-02,2.236897653042229450e+01,1.248164872448103424e-01,1.130761131984940526e+01,3.195713396967825304e-01,1.092155906260326326e+01,2.216933079601003165e+00,-1.713646431991032841e+02
2.508975000000000080e+02,1.148946292210895233e-02,2.238373260335204407e+01,1.260772975192878675e-01,1.131386729176775852e+01,3.161825445563911097e-01,1.092753883229710077e+01,2.234926694210851217e+00,-1.711507367245572766e+02
2.510550000000000068e+02,1.121623234782872722e-02,2.239849216697535539e+01,1.273178634884549743e-01,1.132012106034604315e+01,3.127891781773929347e-01,1.093355556775795634e+01,2.252809921418385208e+00,-1.709371961012750489e+02
2.512125000000000057e+02,1.094401174932865470e-02,2.241325520641667168e+01,1.285382415316791149e-01,1.132637281587587452e+01,3.093915160947883769e-01,1.093960917561891932e+01,2.270581713190150008e+00,-1.707240190345387418e+02
2.513700000000000045e+02,1.067281244509025832e-02,2.242802170679545881e+01,1.297384891179497457e-01,1.133262274732074992e+01,3.059898321366126828e-01,1.094569956125913102e+01,2.288241041685358912e+00,-1.705112032328246983e+02
2.515275000000000034e+02,1.040264562830726415e-02,2.244279165322632608e+01,1.309186647923308855e-01,1.133887104231773790e+01,3.025843984286649135e-01,1.095182662881628310e+01,2.305786899115284783e+00,-1.702987464079081690e+02
2.516850000000000023e+02,1.013352236735259697e-02,2.245756503081947386e+01,1.320788281624831750e-01,1.134511788717920666e+01,2.991754853991980267e-01,1.095799028119916763e+01,2.323218297603423022e+00,-1.700866462749653465e+02
2.518425000000000011e+02,9.865453606341568690e-03,2.247234182468105956e+01,1.332190398853804747e-01,1.135136346689460751e+01,2.957633617835899176e-01,1.096419042009999956e+01,2.340534269046357974e+00,-1.698749005526762517e+02
2.520000000000000000e+02,9.598450165563144482e-03,2.248712201991350668e+01,1.343393616540323188e-01,1.135760796513227078e+01,2.923482946289198137e-01,1.097042694600663104e+01,2.357733864975846139e+00,-1.696635069633239823e+02
2.521574999999999989e+02,9.332522741911602679e-03,2.250190560161583875e+01,1.354398561844750715e-01,1.136385156424126208e+01,2.889305492984922674e-01,1.097669975821470345e+01,2.374816156421120539e+00,-1.694524632328946154e+02
2.523149999999999977e+02,9.067681909402504001e-03,2.251669255488402399e+01,1.365205872027381029e-01,1.137009444525318003e+01,2.855103894763175165e-01,1.098300875483954187e+01,2.391780233772255126e+00,-1.692417670911746654e+02
2.524724999999999966e+02,8.803938119607801829e-03,2.253148286481131279e+01,1.375816194320226282e-01,1.137633678788401603e+01,2.820880771715556512e-01,1.098935383282795719e+01,2.408625206644538608e+00,-1.690314162718461830e+02
2.526299999999999955e+02,8.541301702129303758e-03,2.254627651648866049e+01,1.386230185798757175e-01,1.138257877053606215e+01,2.786638727228244461e-01,1.099573488797002518e+01,2.425350203743913191e+00,-1.688214085125834174e+02
2.527874999999999943e+02,8.279782864923600910e-03,2.256107349500491566e+01,1.396448513256572654e-01,1.138882057029968564e+01,2.752380348025768031e-01,1.100215181491052086e+01,2.441954372731706346e+00,-1.686117415551440502e+02
2.529449999999999932e+02,8.019391694835386122e-03,2.257587378544731394e+01,1.406471853079478695e-01,1.139506236295539487e+01,2.718108204213438572e-01,1.100860450716050742e+01,2.458436880091655397e+00,-1.684024131454632993e+02
2.531024999999999920e+02,7.760138157990971626e-03,2.259067737290165212e+01,1.416300891120807481e-01,1.140130432297567609e+01,2.683824849318622863e-01,1.101509285710862684e+01,2.474796910997651533e+00,-1.681934210337448121e+02
2.532599999999999909e+02,7.502032100092514630e-03,2.260548424245280685e+01,1.425936322579411941e-01,1.140754662352690829e+01,2.649532820333285188e-01,1.102161675603225888e+01,2.491033669181096144e+00,-1.679847629745491986e+02
2.534174999999999898e+02,7.245083247009822570e-03,2.262029437918496555e+01,1.435378851876218664e-01,1.141378943647131727e+01,2.615234637753808267e-01,1.102817609410864819e+01,2.507146376800223120e+00,-1.677764367268830199e+02
2.535749999999999886e+02,6.989301204916059662e-03,2.263510776818198877e+01,1.444629192533877782e-01,1.142003293236897754e+01,2.580932805621950488e-01,1.103477076042596394e+01,2.523134274309313696e+00,-1.675684400542869810e+02
2.537324999999999875e+02,6.734695460992676068e-03,2.264992439452770867e+01,1.453688067056185806e-01,1.142627728047976277e+01,2.546629811563993484e-01,1.104140064299405566e+01,2.538996620329509568e+00,-1.673607707249210534e+02
2.538899999999999864e+02,6.481275383482521663e-03,2.266474424330637305e+01,1.462556206809307036e-01,1.143252264876536373e+01,2.512328126830836728e-01,1.104806562875539022e+01,2.554732691518658338e+00,-1.671534265116498830e+02
2.540475000000000136e+02,6.229050222242191528e-03,2.267956729960289408e+01,1.471234351903277227e-01,1.143876920389121565e+01,2.478030206335614383e-01,1.105476560359557503e+01,2.570341782444959033e+00,-1.669464051921265764e+02
2.542050000000000125e+02,5.978029109046595693e-03,2.269439354850321422e+01,1.479723251074538115e-01,1.144501711122856413e+01,2.443738488691945265e-01,1.106150045235399304e+01,2.585823205457826734e+00,-1.667397045488748404e+02
2.543625000000000114e+02,5.728221057894528068e-03,2.270922297509464727e+01,1.488023661570069267e-01,1.145126653485649904e+01,2.409455396251832249e-01,1.106827005883432413e+01,2.601176290561755700e+00,-1.665333223693713762e+02
2.545200000000000102e+02,5.479634965461628766e-03,2.272405556446626207e+01,1.496136349031832180e-01,1.145751763756395114e+01,2.375183335142337093e-01,1.107507430581486041e+01,2.616400385290652775e+00,-1.663272564461265119e+02
2.546775000000000091e+02,5.232279611291356346e-03,2.273889130170918094e+01,1.504062087382296853e-01,1.146377058085173140e+01,2.340924695301933034e-01,1.108191307505880729e+01,2.631494854580628040e+00,-1.661215045767618790e+02
2.548350000000000080e+02,4.986163658299179978e-03,2.275373017191692782e+01,1.511801658710716922e-01,1.147002552493465899e+01,2.306681850516577037e-01,1.108878624732450291e+01,2.646459080647909801e+00,-1.659160645640921814e+02
2.549925000000000068e+02,4.741295652892683031e-03,2.276857216018576224e+01,1.519355853160267444e-01,1.147628262874350469e+01,2.272457158454013471e-01,1.109569370237551489e+01,2.661292462862931529e+00,-1.657109342161983534e+02
2.551500000000000057e+02,4.497684025420064548e-03,2.278341725161509856e+01,1.526725468816370335e-01,1.148254204992716332e+01,2.238252960699416982e-01,1.110263531899063238e+01,2.675994417628063449e+00,-1.655061113465070264e+02
2.553075000000000045e+02,4.255337090460344605e-03,2.279826543130780081e+01,1.533911311596466986e-01,1.148880394485472323e+01,2.204071582790302630e-01,1.110961097497387584e+01,2.690564378253002431e+00,-1.653015937738649086e+02
2.554650000000000034e+02,4.014263047106543178e-03,2.281311668437049889e+01,1.540914195137876863e-01,1.149506846861747178e+01,2.169915334247464467e-01,1.111662054716423675e+01,2.705001794836086493e+00,-1.650973793226124826e+02
2.556225000000000023e+02,3.774469979235996892e-03,2.282797099591402912e+01,1.547734940690704275e-01,1.150133577503114601e+01,2.135786508611703660e-01,1.112366391144557731e+01,2.719306134138911979e+00,-1.648934658226584986e+02
2.557800000000000011e+02,3.535965855824998831e-03,2.284282835105366871e+01,1.554374377007067265e-01,1.150760601663783866e+01,2.101687383472251869e-01,1.113074094275626003e+01,2.733476879469914245e+00,-1.646898511095515403e+02
2.559375000000000000e+02,3.298758531281601337e-03,2.285768873490966868e+01,1.560833340235347755e-01,1.151387934470831809e+01,2.067620220502626172e-01,1.113785151509875604e+01,2.747513530560538264e+00,-1.644865330245515338e+02
2.560950000000000273e+02,3.062855745628698719e-03,2.287255213260741371e+01,1.567112673812060264e-01,1.152015590924405863e+01,2.033587265489953666e-01,1.114499550154926943e+01,2.761415603447201939e+00,-1.642835094147013422e+02
2.562524999999999977e+02,2.828265124836508264e-03,2.288741852927795506e+01,1.573213228355607729e-01,1.152643585897928702e+01,1.999590748365942250e-01,1.115217277426709153e+01,2.775182630353966395e+00,-1.640807781328943520e+02
2.564100000000000250e+02,2.594994181058777119e-03,2.290228791005820241e+01,1.579135861561245524e-01,1.153271934138331467e+01,1.965632883238578876e-01,1.115938320450416299e+01,2.788814159571157525e+00,-1.638783370379456983e+02
2.565674999999999955e+02,2.363050312948628603e-03,2.291716026009137153e+01,1.584881438096578665e-01,1.153900650266252370e+01,1.931715868420565974e-01,1.116662666261431447e+01,2.802309755340641750e+00,-1.636761839946583166e+02
2.567250000000000227e+02,2.132440805809369521e-03,2.293203556452748515e+01,1.590450829496050100e-01,1.154529748776257669e+01,1.897841886459541716e-01,1.117390301806254271e+01,2.815668997737723611e+00,-1.634743168738905581e+02
2.568824999999999932e+02,1.903172832045673963e-03,2.294691380852345830e+01,1.595844914059975361e-01,1.155159244037058031e+01,1.864013104167156210e-01,1.118121213943425118e+01,2.828891482553967052e+00,-1.632727335526223840e+02
2.570400000000000205e+02,1.675253451103319007e-03,2.296179497724371998e+01,1.601064576750058088e-01,1.155789150291722756e+01,1.830231672646815411e-01,1.118855389444440718e+01,2.841976821182813584e+00,-1.630714319140199677e+02
2.571974999999999909e+02,1.448689610006878310e-03,2.297667905586038373e+01,1.606110709088190702e-01,1.156419481657905024e+01,1.796499727322177498e-01,1.119592814994665986e+01,2.854924640502937372e+00,-1.628704098475020885e+02
2.573550000000000182e+02,1.223488143456702253e-03,2.299156602955381246e+01,1.610984209056025018e-01,1.157050252128050793e+01,1.762819387964469631e-01,1.120333477194228955e+01,2.867734582764231988e+00,-1.626696652488009249e+02
2.575124999999999886e+02,9.996557740995896685e-04,2.300645588351284232e+01,1.615685980992118964e-01,1.157681475569619423e+01,1.729192758718635925e-01,1.121077362558925472e+01,2.880406305474694673e+00,-1.624691960200275389e+02
2.576700000000000159e+02,7.771991126703435516e-04,2.302134860293529073e+01,1.620216935494853683e-01,1.158313165725308558e+01,1.695621928130936762e-01,1.121824457521110929e+01,2.892939481284792169e+00,-1.622690000697318453e+02
2.578274999999999864e+02,5.561246583702995384e-04,2.303624417302814820e+01,1.624577989321570881e-01,1.158945336213267829e+01,1.662108969174454776e-01,1.122574748430583824e+01,2.905333797875528479e+00,-1.620690753129655661e+02
2.579850000000000136e+02,3.364387989651457180e-04,2.305114257900821073e+01,1.628770065289947278e-01,1.159578000527328889e+01,1.628655939274310238e-01,1.123328221555479800e+01,2.917588957846363407e+00,-1.618694196713417739e+02
2.581424999999999841e+02,1.181478110774559766e-04,2.306604380610224680e+01,1.632794092180925027e-01,1.160211172037212535e+01,1.595264880333524815e-01,1.124084863083126784e+01,2.929704678602039092e+00,-1.616700310730941510e+02
2.583000000000000114e+02,-9.874213964760079941e-05,2.308094783954752316e+01,1.636651004640187201e-01,1.160844863988768516e+01,1.561937818756261587e-01,1.124844659120945245e+01,2.941680692242649720e+00,-1.614709074531376132e+02
2.584574999999999818e+02,-3.142249982969458062e-04,2.309585466459212100e+01,1.640341743082227854e-01,1.161479089504184969e+01,1.528676765473419019e-01,1.125607595697291430e+01,2.953516745451669756e+00,-1.612720467531250961e+02
2.586150000000000091e+02,-5.282948205674632691e-04,2.311076426649536941e+01,1.643867253593959132e-01,1.162113861582214369e+01,1.495483715965277571e-01,1.126373658762333996e+01,2.965212599385953052e+00,-1.610734469215048250e+02
2.587724999999999795e+02,-7.409457723438818985e-04,2.312567663052828237e+01,1.647228487839086652e-01,1.162749193098407119e+01,1.462360650285883801e-01,1.127142834188920517e+01,2.976768029565157292e+00,-1.608751059135791195e+02
2.589300000000000068e+02,-9.521721298226424809e-04,2.314059174197379676e+01,1.650426402962628658e-01,1.163385096805327379e+01,1.429309533084293093e-01,1.127915107773415215e+01,2.988182825763809003e+00,-1.606770216915581102e+02
2.590874999999999773e+02,-1.161968279002596619e-03,2.315550958612735144e+01,1.653461961497745270e-01,1.164021585332779374e+01,1.396332313628872723e-01,1.128690465236560669e+01,2.999456791900573904e+00,-1.604791922246164688e+02
2.592450000000000045e+02,-1.370328715660905621e-03,2.317043014829720704e+01,1.656336131270122747e-01,1.164658671188040628e+01,1.363430925827729401e-01,1.129468892224327803e+01,3.010589745931226080e+00,-1.602816154889475229e+02
2.594024999999999750e+02,-1.577248045139231824e-03,2.318535341380493264e+01,1.659049885306075889e-01,1.165296366756081525e+01,1.330607288251476339e-01,1.130250374308753791e+01,3.021581519739837685e+00,-1.600842894678177117e+02
2.595600000000000023e+02,-1.782720982069824558e-03,2.320027936798564738e+01,1.661604201738649533e-01,1.165934684299796587e+01,1.297863304153591413e-01,1.131034896988789207e+01,3.032431959032045210e+00,-1.598872121516195648e+02
2.597174999999999727e+02,-1.986742350336301744e-03,2.321520799618860664e+01,1.664000063716023492e-01,1.166573635960239841e+01,1.265200861491634354e-01,1.131822445691133083e+01,3.043140923227064309e+00,-1.596903815379245088e+02
2.598750000000000000e+02,-2.189307082728585846e-03,2.323013928377754667e+01,1.666238459309602182e-01,1.167213233756839941e+01,1.232621832948064544e-01,1.132613005771061054e+01,3.053708285351628415e+00,-1.594937956315343115e+02
2.600325000000000273e+02,-2.390410220834492984e-03,2.324507321613108957e+01,1.668320381422395970e-01,1.167853489587645122e+01,1.200128075949596085e-01,1.133406562513267879e+01,3.064133931933965993e+00,-1.592974524445336044e+02
2.601899999999999977e+02,-2.590046914887312972e-03,2.326000977864320518e+01,1.670246827698446956e-01,1.168494415229546313e+01,1.167721432687205130e-01,1.134203101132689362e+01,3.074417762897747597e+00,-1.591013499963392803e+02
2.603475000000000250e+02,-2.788212423516098475e-03,2.327494895672359831e+01,1.672018800432792662e-01,1.169136022338512682e+01,1.135403730135843559e-01,1.135002606775329426e+01,3.084559691456778552e+00,-1.589054863137516236e+02
2.605049999999999955e+02,-2.984902113572337080e-03,2.328989073579813507e+01,1.673637306481271236e-01,1.169778322449820607e+01,1.103176780072688545e-01,1.135805064519079899e+01,3.094559644010736577e+00,-1.587098594310026556e+02
2.606625000000000227e+02,-3.180111460039188823e-03,2.330483510130934732e+01,1.675103357171180418e-01,1.170421326978291354e+01,1.071042379096372316e-01,1.136610459374547588e+01,3.104417560040151347e+00,-1.585144673898058727e+02
