f_MHz,Z11r,Z11i,Z12r,Z12i,Z21r,Z21i,Z22r,Z22i
6.902984999999999900e+02,1.401813613719670726e-01,5.212951610279749559e+01,-1.246987149845425247e+00,-3.157819009535318955e+01,-1.488362540163597814e+00,-3.160980270056328933e+01,8.392657305808356227e+00,-1.414170606457773260e+02
6.907326500000000351e+02,1.400686802051533120e-01,5.217011905425603402e+01,-1.252865317117279442e+00,-3.161837825866392393e+01,-1.481851048297252227e+00,-3.162752916734724806e+01,8.436238012118197460e+00,-1.411037164104308488e+02
6.911667999999999665e+02,1.398582151509336624e-01,5.221079211944537946e+01,-1.258957506366551238e+00,-3.165856436925431083e+01,-1.474108474449139505e+00,-3.164613289859073930e+01,8.482164691859262362e+00,-1.407921492655079874e+02
6.916009500000000116e+02,1.395530696611969046e-01,5.225154177951039713e+01,-1.265258672581425436e+00,-3.169873628876577598e+01,-1.465194418524600861e+00,-3.166569130078106653e+01,8.530299984370627087e+00,-1.404824956127550308e+02
6.920351000000000568e+02,1.391567419374749592e-01,5.229237429603195153e+01,-1.271762978498589991e+00,-3.173888230320638115e+01,-1.455173037436903405e+00,-3.168627753363689692e+01,8.580498411630930633e+00,-1.401748815540622672e+02
6.924692499999999882e+02,1.386731092312590286e-01,5.233329568809607935e+01,-1.278463827637738248e+00,-3.177899117083408953e+01,-1.444112749992377598e+00,-3.170796026284808278e+01,8.632607118641269395e+00,-1.398694224620305135e+02
6.929034000000000333e+02,1.381064109967168607e-01,5.237431171046628720e+01,-1.285353899836798375e+00,-3.181905216758102384e+01,-1.432085931109195354e+00,-3.173080343219194077e+01,8.686466630488430596e+00,-1.395662226006313631e+02
6.933375499999999647e+02,1.374612309699426993e-01,5.241542783289050078e+01,-1.292425189122652140e+00,-3.185905512994056110e+01,-1.419168596475863131e+00,-3.175486605510609195e+01,8.741911623131116471e+00,-1.392653747957841972e+02
6.937717000000000098e+02,1.367424782445781917e-01,5.245664922056928248e+01,-1.299669043755020681e+00,-3.189899049524870023e+01,-1.405440078689730532e+00,-3.178020202576528419e+01,8.798771705115736808e+00,-1.389669601555767429e+02
6.942058500000000549e+02,1.359553674097808418e-01,5.249798071580974579e+01,-1.307076208289962738e+00,-3.193884933929678738e+01,-1.390982695858433704e+00,-3.180685994968076002e+01,8.856872207550553711e+00,-1.386710478397606892e+02
6.946399999999999864e+02,1.351053978154934943e-01,5.253942682088481320e+01,-1.314636867511550067e+00,-3.197862341121867757e+01,-1.375881413589429503e+00,-3.183488299382991116e+01,8.916034979818034500e+00,-1.383776948781063538e+02
6.950741500000000315e+02,1.341983320232246757e-01,5.258099168211970209e+01,-1.322340692089276626e+00,-3.201830516559987672e+01,-1.360223501248584155e+00,-3.186430875631591064e+01,8.976079188595724290e+00,-1.380869460371463049e+02
6.955082999999999629e+02,1.332401735003160281e-01,5.262267907522271315e+01,-1.330176885819249755e+00,-3.205788779175804848e+01,-1.344098183323286788e+00,-3.189516915556136922e+01,9.036822117883591687e+00,-1.377988337348133712e+02
6.959424500000000080e+02,1.322371436121532184e-01,5.266449239187978293e+01,-1.338134234313280491e+00,-3.209736524014591197e+01,-1.327596286696045569e+00,-3.192749033904753020e+01,9.098079967799403533e+00,-1.375133780024632983e+02
6.963766000000000531e+02,1.311956579642113985e-01,5.270643462763130316e+01,-1.346201155001082173e+00,-3.213673224582854715e+01,-1.310809884609749565e+00,-3.196129261162487722e+01,9.159668649984652689e+00,-1.372305864937601996e+02
6.968107499999999845e+02,1.301223021449735007e-01,5.274850837105155676e+01,-1.354365748312648110e+00,-3.217598434898753368e+01,-1.293831938091394296e+00,-3.199659038343733997e+01,9.221404577505325051e+00,-1.369504545398995390e+02
6.972449000000000296e+02,1.290238069191913250e-01,5.279071579425080074e+01,-1.362615849906961385e+00,-3.221511791240232014e+01,-1.276755935596150859e+00,-3.203339213752005321e+01,9.283105447171029923e+00,-1.366729652506414823e+02
6.976790499999999611e+02,1.279070229219092802e-01,5.283305864472370672e+01,-1.370939083813580206e+00,-3.225413013586067024e+01,-1.259675531640201962e+00,-3.207170041714933717e+01,9.344591012201586722e+00,-1.363980896606236115e+02
6.981132000000000062e+02,1.267788949015239697e-01,5.287553823856742241e+01,-1.379322916348648453e+00,-3.229301906744711204e+01,-1.242684185202671543e+00,-3.211151183303864798e+01,9.405683843182107040e+00,-1.361257869204053463e+02
6.985473500000000513e+02,1.256464355647801401e-01,5.291815545509528818e+01,-1.387754710665487501e+00,-3.233178361166044112e+01,-1.225874798703774804e+00,-3.215281709048896630e+01,9.466210075216887176e+00,-1.358560045316913829e+02
6.989814999999999827e+02,1.245166990748388380e-01,5.296091073287440310e+01,-1.396221781792321925e+00,-3.237042353430896213e+01,-1.209339358395344011e+00,-3.219560103660776207e+01,9.526000139178369963e+00,-1.355886786261357599e+02
6.994156500000000278e+02,1.233967542594343464e-01,5.300380406721498616e+01,-1.404711452005830363e+00,-3.240893946413515181e+01,-1.193168577042517553e+00,-3.223984272771444637e+01,9.584889474894469075e+00,-1.353237342871028659e+02
6.998497999999999593e+02,1.222936575871416964e-01,5.304683500914218541e+01,-1.413211106379472559e+00,-3.244733289112188146e+01,-1.177451539819942772e+00,-3.228551551704321554e+01,9.642719224082464180e+00,-1.350610859136909596e+02
7.002839500000000044e+02,1.212144259742335139e-01,5.309000266588111572e+01,-1.421708248338480862e+00,-3.248560616143606694e+01,-1.162275354398802696e+00,-3.233258716284012735e+01,9.699336900773229075e+00,-1.348006376262570996e+02
7.007181000000000495e+02,1.201660094903482384e-01,5.313330570288596277e+01,-1.430190555044895007e+00,-3.252376246897053846e+01,-1.147724806258221708e+00,-3.238101995692667145e+01,9.754597036919516739e+00,-1.345422837125876185e+02
7.011522499999999809e+02,1.191552640342974367e-01,5.317674234744330164e+01,-1.438645932424107654e+00,-3.256180584344853912e+01,-1.133882020311818728e+00,-3.243077087376622814e+01,9.808361800829333177e+00,-1.342859091137416669e+02
7.015864000000000260e+02,1.181889240587040563e-01,5.322031039387888285e+01,-1.447062569637999285e+00,-3.259974113506695659e+01,-1.120826130003343524e+00,-3.248179174002442693e+01,9.860501586003932672e+00,-1.340313899484705189e+02
7.020205499999999574e+02,1.172735754267552472e-01,5.326400721039519226e+01,-1.455428992795492871e+00,-3.263757399565904649e+01,-1.108632955082406557e+00,-3.253402942455473834e+01,9.910895567931838457e+00,-1.337785940749551514e+02
7.024547000000000025e+02,1.164156284910738831e-01,5.330782974756317572e+01,-1.463734117685677294e+00,-3.267531085637261867e+01,-1.097374689331704900e+00,-3.258742604867066461e+01,9.959432226340878103e+00,-1.335273816884379130e+02
7.028888500000000477e+02,1.156212914906500355e-01,5.335177454848879108e+01,-1.471967301306486897e+00,-3.271295890187042943e+01,-1.087119599568568740e+00,-3.264191921648274786e+01,1.000600983040683012e+01,-1.332776059531314843e+02
7.033229999999999791e+02,1.148965443679599296e-01,5.339583776066847065e+01,-1.480118391954248880e+00,-3.275052604107528964e+01,-1.077931737292333381e+00,-3.269744226498367823e+01,1.005053688440820459e+01,-1.330291136665818783e+02
7.037571500000000242e+02,1.142471131146690910e-01,5.344001514954352672e+01,-1.488177777632692100e+00,-3.278802087449966507e+01,-1.069870664388670400e+00,-3.275392453345903476e+01,1.009293253134127966e+01,-1.327817459544373833e+02
7.041912999999999556e+02,1.136784447588002345e-01,5.348430211375412568e+01,-1.496136432532241267e+00,-3.282545265821702429e+01,-1.062991194330574318e+00,-3.281129165168314188e+01,1.013312691205556781e+01,-1.325353389933446806e+02
7.046254500000000007e+02,1.131956831136106678e-01,5.352869370208725286e+01,-1.503985961327756415e+00,-3.286283126455433745e+01,-1.057343150336349069e+00,-3.286946584623468937e+01,1.017106147754066292e+01,-1.322897247594460168e+02
7.050596000000000458e+02,1.128036454100014019e-01,5.357318463210268789e+01,-1.511718641039133004e+00,-3.290016713960469019e+01,-1.052971141947772082e+00,-3.292836626412862699e+01,1.020668925209590405e+01,-1.320447317996992638e+02
7.054937499999999773e+02,1.125067999402520336e-01,5.361776931041146099e+01,-1.519327460198863999e+00,-3.293747125768397410e+01,-1.049914361483315073e+00,-3.298790931282248096e+01,1.023997504525236302e+01,-1.318001860229941826e+02
7.059279000000000224e+02,1.123092448431132345e-01,5.366244185456985605e+01,-1.526806155073967552e+00,-3.297475507287851570e+01,-1.048206401795692910e+00,-3.304800901550471792e+01,1.027089561047372612e+01,-1.315559115077843160e+02
7.063620499999999538e+02,1.122146881601887997e-01,5.370719611654081405e+01,-1.534149242692259607e+00,-3.301203046785531825e+01,-1.047875096718682064e+00,-3.310857738042430753e+01,1.029943974887285130e+01,-1.313117313227062652e+02
7.067961999999999989e+02,1.122264292969261112e-01,5.375202570766163035e+01,-1.541352050433492549e+00,-3.304930970013315772e+01,-1.048942385530195365e+00,-3.316952478286933825e+01,1.032560835639622354e+01,-1.310674683564323004e+02
7.072303500000000440e+02,1.123473420173215914e-01,5.379692402504416293e+01,-1.548410741953284209e+00,-3.308660534603574632e+01,-1.051424202674972719e+00,-3.323076035825106800e+01,1.034941441321381994e+01,-1.308229461527739090e+02
7.076644999999999754e+02,1.125798591018209727e-01,5.384188427932033250e+01,-1.555322339223679906e+00,-3.312393024257515606e+01,-1.055330393895267838e+00,-3.329219240460538742e+01,1.037088291433421183e+01,-1.305779897468634374e+02
7.080986500000000206e+02,1.129259587916416341e-01,5.388689952363297664e+01,-1.562084740489182888e+00,-3.316129742753694387e+01,-1.060664659797559528e+00,-3.335372879268282276e+01,1.039005074080213653e+01,-1.303324264980636258e+02
7.085327999999999520e+02,1.133871531387150716e-01,5.393196268375733382e+01,-1.568696733958833356e+00,-3.319872007806155523e+01,-1.067424527749826213e+00,-3.341527738166713135e+01,1.040696647118391382e+01,-1.300860869151127019e+02
7.089669499999999971e+02,1.139644783720782789e-01,5.397706658922666634e+01,-1.575158007074299427e+00,-3.323621144803822602e+01,-1.075601352847062264e+00,-3.347674643844418085e+01,1.042169013343719897e+01,-1.298388054689050932e+02
7.094011000000000422e+02,1.146584873843428942e-01,5.402220400532231537e+01,-1.581469151223561243e+00,-3.327378480464727062e+01,-1.085180348515453863e+00,-3.353804505823580229e+01,1.043429289765247603e+01,-1.295904213882327838e+02
7.098352499999999736e+02,1.154692444293530101e-01,5.406736766577630959e+01,-1.587631661793944104e+00,-3.331145336440401650e+01,-1.096140647137051838e+00,-3.359908358432563347e+01,1.044485671058149023e+01,-1.293407794337835242e+02
7.102694000000000187e+02,1.163963221113802626e-01,5.411255030602336547e+01,-1.593647933491818325e+00,-3.334923022907137380e+01,-1.108455390879807156e+00,-3.365977402453211909e+01,1.045347387329167077e+01,-1.290897306457069362e+02
7.107035499999999502e+02,1.174388007334291883e-01,5.415774469682981618e+01,-1.599521250886990265e+00,-3.338712832182054058e+01,-1.122091852706398996e+00,-3.372003046203429477e+01,1.046024656372648209e+01,-1.288371330601176226e+02
7.111376999999999953e+02,1.185952700552939110e-01,5.420294367811778358e+01,-1.605255774175008865e+00,-3.342516032402679116e+01,-1.137011587316983041e+00,-3.377976945812805099e+01,1.046528630638661639e+01,-1.285828523900120217e+02
7.115718500000000404e+02,1.198638334993328697e-01,5.424814019279475019e+01,-1.610856520186440655e+00,-3.346333861309205560e+01,-1.153170611555746072e+00,-3.383891044448554908e+01,1.046871339178011340e+01,-1.283267626662355667e+02
7.120059999999999718e+02,1.212421148204335108e-01,5.429332732039525666e+01,-1.616329338707726659e+00,-3.350167520168606927e+01,-1.170519613582398755e+00,-3.389737610251058442e+01,1.047065624870979583e+01,-1.280687468343338651e+02
7.124401500000000169e+02,1.227272672442803053e-01,5.433849831033526812e+01,-1.621680884216688767e+00,-3.354018167879572587e+01,-1.189004189882823415e+00,-3.395509272742871332e+01,1.047125077286839279e+01,-1.278086973033835392e+02
7.128742999999999483e+02,1.243159850545895589e-01,5.438364661457906379e+01,-1.626918583170977595e+00,-3.357886915296323593e+01,-1.208565108965836465e+00,-3.401199057481932186e+01,1.047063961559328327e+01,-1.275465164431864764e+02
7.133084499999999935e+02,1.260045175946911400e-01,5.442876591951879561e+01,-1.632050597025467065e+00,-3.361774819808402981e+01,-1.229138600375704549e+00,-3.406800418739468483e+01,1.046897143698016741e+01,-1.272821170265591348e+02
7.137426000000000386e+02,1.277886856285055939e-01,5.447385017686763575e+01,-1.637085781189199896e+00,-3.365682880211873140e+01,-1.250656667439553837e+00,-3.412307269994895620e+01,1.046640012787074525e+01,-1.270154226138224658e+02
7.141767499999999700e+02,1.296638999869306752e-01,5.451889363337320304e+01,-1.642033640165925013e+00,-3.369612031905406013e+01,-1.273047421971097215e+00,-3.417714012054320705e+01,1.046308400550321416e+01,-1.267463678770176898e+02
7.146109000000000151e+02,1.316251824088121580e-01,5.456389085916329407e+01,-1.646904279154333572e+00,-3.373563142442654339e+01,-1.296235438971467868e+00,-3.423015558615895060e+01,1.045918498784814510e+01,-1.264748988618157455e+02
7.150450499999999465e+02,1.336671884658156562e-01,5.460883677454369689e+01,-1.651708352412461833e+00,-3.377537007469312158e+01,-1.320142129201696823e+00,-3.428207359123381082e+01,1.045486775183193373e+01,-1.262009731855597892e+02
7.154791999999999916e+02,1.357842324461331351e-01,5.465372667507950410e+01,-1.656457008717972412e+00,-3.381534347070698487e+01,-1.344686127360599004e+00,-3.433285418769779085e+01,1.045029888077912439e+01,-1.259245601703655240e+02
7.159133500000000367e+02,1.379703140542184459e-01,5.469855625480198569e+01,-1.661161834277401494e+00,-3.385555802552225657e+01,-1.369783693477545805e+00,-3.438246315534308906e+01,1.044564600649220409e+01,-1.256456409107111512e+02
7.163474999999999682e+02,1.402191467703109151e-01,5.474332162739681706e+01,-1.665834793457238172e+00,-3.389601933671770695e+01,-1.395349125033855886e+00,-3.443087214158988729e+01,1.044107695140236736e+01,-1.253642082754507356e+02
7.167816500000000133e+02,1.425241877014225556e-01,5.478801934524530992e+01,-1.670488167726323914e+00,-3.393673216339340115e+01,-1.421295177256000963e+00,-3.447805876994730312e+01,1.043675887619977516e+01,-1.250802668446896320e+02
7.172157999999999447e+02,1.448786687427897069e-01,5.483264641620587554e+01,-1.675134493207499409e+00,-3.397770040795649749e+01,-1.447533488974052762e+00,-3.452400671671198751e+01,1.043285743826853817e+01,-1.247938327824673337e+02
7.176499499999999898e+02,1.472756288612643849e-01,5.487720031804038001e+01,-1.679786497246759547e+00,-3.401892710277421372e+01,-1.473975011424653259e+00,-3.456870575569252679e+01,1.042953596611160449e+01,-1.245049336466657337e+02
7.180841000000000349e+02,1.497079473032100205e-01,5.492167901040903644e+01,-1.684457034408604725e+00,-3.406041440173297730e+01,-1.500530437380683813e+00,-3.461215177099159490e+01,1.042695465477040173e+01,-1.242136081380364345e+02
7.185182499999999663e+02,1.521683775255920357e-01,5.496608094437460323e+01,-1.689159022306572666e+00,-3.410216357670476839e+01,-1.527110628026121741e+00,-3.465434673811888189e+01,1.042526978700531259e+01,-1.239199057906706827e+02
7.189524000000000115e+02,1.546495816453674621e-01,5.501040506937782482e+01,-1.693905377672306090e+00,-3.414417501888393502e+01,-1.553627035051716954e+00,-3.469529867394098233e+01,1.042463298473170852e+01,-1.236238866066476874e+02
7.193865500000000566e+02,1.571441652001769052e-01,5.505465083766330991e+01,-1.698708953056390358e+00,-3.418644824492034928e+01,-1.579992115528388918e+00,-3.473502155619684117e+01,1.042519049489345306e+01,-1.233256206379673330e+02
7.198206999999999880e+02,1.596447120158910049e-01,5.509881820615524362e+01,-1.703582474543431369e+00,-3.422898190774174765e+01,-1.606119737221693544e+00,-3.477353521351898280e+01,1.042708251360170024e+01,-1.230251875192029729e+02
7.202548500000000331e+02,1.621438189779184635e-01,5.514290763579962373e+01,-1.708538480844877805e+00,-3.427177381192311145e+01,-1.631925572131753821e+00,-3.481086518709489042e+01,1.043044255200310388e+01,-1.227226759546047958e+02
7.206889999999999645e+02,1.646341305091179041e-01,5.518692008840869789e+01,-1.713589264116466504e+00,-3.431482093343269923e+01,-1.657327476187968385e+00,-3.484704256528161181e+01,1.043539684693274161e+01,-1.224181831636218192e+02
7.211231500000000096e+02,1.671083725625124861e-01,5.523085702105947803e+01,-1.718746812822820935e+00,-3.435811944355459246e+01,-1.682245853182093187e+00,-3.488210379264535987e+01,1.044206381900329283e+01,-1.221118142890136511e+02
7.215573000000000548e+02,1.695593859459508246e-01,5.527472037811475758e+01,-1.724022756948984103e+00,-3.440166473676505632e+01,-1.706604001195138443e+00,-3.491609045503776798e+01,1.045055358035489945e+01,-1.218036817718699609e+02
7.219914499999999862e+02,1.719801588046235563e-01,5.531851258094797430e+01,-1.729428315831788021e+00,-3.444545146231635613e+01,-1.730328439951647646e+00,-3.494904904243701083e+01,1.046096749386024349e+01,-1.214939046979619945e+02
7.224256000000000313e+02,1.743638580991837828e-01,5.536223651546958280e+01,-1.734974248856158141e+00,-3.448947355926532055e+01,-1.753349217722198095e+00,-3.498103069137940935e+01,1.047339778515770270e+01,-1.211826081199047280e+02
7.228597499999999627e+02,1.767038599270502608e-01,5.540589551756190190e+01,-1.740670809232927496e+00,-3.453372429466775628e+01,-1.775600196585219059e+00,-3.501209090888097109e+01,1.048792720846228832e+01,-1.208699223596216115e+02
7.232939000000000078e+02,1.789937785500605727e-01,5.544949335654013822e+01,-1.746527701045825998e+00,-3.457819630464905458e+01,-1.797019315052620803e+00,-3.504228927980116026e+01,1.050462876669414314e+01,-1.205559822955785023e+02
7.237280500000000529e+02,1.812274940011400493e-01,5.549303421676791004e+01,-1.752554039724496526e+00,-3.462288163805242647e+01,-1.817548827253245403e+00,-3.507168915963265476e+01,1.052356548607971121e+01,-1.202409266391715050e+02
7.241621999999999844e+02,1.833991781603044602e-01,5.553652267755962413e+01,-1.758758316072896344e+00,-3.466777180236214662e+01,-1.837135518058583328e+00,-3.510035735471310403e+01,1.054479024499731210e+01,-1.199248972045648856e+02
7.245963500000000295e+02,1.855033192010132892e-01,5.557996369151116056e+01,-1.765148363952318222e+00,-3.471285781159637907e+01,-1.855730893715119345e+00,-3.512836379184602009e+01,1.056834565649944935e+01,-1.196080381761187965e+02
7.250304999999999609e+02,1.875347443239017420e-01,5.562336256140091706e+01,-1.771731331690809430e+00,-3.475813023586558614e+01,-1.873291347723784250e+00,-3.515578117929449320e+01,1.059426400361847875e+01,-1.192904953773945920e+02
7.254646500000000060e+02,1.894886407077363000e-01,5.566672491580839477e+01,-1.778513657264758852e+00,-3.480357925229645133e+01,-1.889778301871309907e+00,-3.518268466106852799e+01,1.062256722626801597e+01,-1.189724155455215993e+02
7.258988000000000511e+02,1.913605746215874537e-01,5.571005668359699570e+01,-1.785501047272529007e+00,-3.484919469702628447e+01,-1.905158322473645693e+00,-3.520915146637187121e+01,1.065326695828809811e+01,-1.186539456145046927e+02
7.263329499999999825e+02,1.931465086548586618e-01,5.575336406740813544e+01,-1.792698459696956625e+00,-3.489496611798217884e+01,-1.919403212032406048e+00,-3.523526055600682838e+01,1.068636461295373863e+01,-1.183352320108210591e+02
7.267671000000000276e+02,1.948428170339805143e-01,5.579665351631225434e+01,-1.800110090431481513e+00,-3.494088282816877467e+01,-1.932490076635738685e+00,-3.526109226745603564e+01,1.072185151506106848e+01,-1.180164199644136289e+02
7.272012499999999591e+02,1.964462990076877302e-01,5.583993169775916243e+01,-1.807739363526251974e+00,-3.498693395919927696e+01,-1.944401369550753378e+00,-3.528672796027348113e+01,1.075970907753623251e+01,-1.176976528379457108e+02
7.276354000000000042e+02,1.979541902918762752e-01,5.588320546896751750e+01,-1.815588925091071504e+00,-3.503310851481896293e+01,-1.955124911555756961e+00,-3.531224966332420223e+01,1.079990902037675582e+01,-1.173790714769230590e+02
7.280695500000000493e+02,1.993641725770311235e-01,5.592648184788775012e+01,-1.823660640778287156e+00,-3.507939542418191081e+01,-1.964653888648808966e+00,-3.533773972531299989e+01,1.084241362962099586e+01,-1.170608135830478602e+02
7.285036999999999807e+02,2.006743811084060469e-01,5.596976798386886287e+01,-1.831955596754309745e+00,-3.512578359465783251e+01,-1.972986827843197677e+00,-3.536328046994233887e+01,1.088717605396316301e+01,-1.167430131129118536e+02
7.289378500000000258e+02,2.018834103591130580e-01,5.601307112815283773e+01,-1.840474104057413740e+00,-3.517226196395984061e+01,-1.980127551821064591e+00,-3.538895385693722773e+01,1.093414063657400881e+01,-1.164257997039017880e+02
7.293719999999999573e+02,2.029903178226876159e-01,5.605639860431524824e+01,-1.849215706229955458e+00,-3.521881955139853204e+01,-1.986085113263424073e+00,-3.541484115007431654e+01,1.098324327965842429e+01,-1.161092981289551886e+02
7.298061500000000024e+02,2.039946259575561582e-01,5.609975777876358194e+01,-1.858179190105875955e+00,-3.526544550808343104e+01,-1.990873709712004613e+00,-3.544102259325264725e+01,1.103441183926730673e+01,-1.157936277815803265e+02
7.302403000000000475e+02,2.048963223219379959e-01,5.614315603139903033e+01,-1.867362599628508590e+00,-3.531212916590578743e+01,-1.994512579841325683e+00,-3.546757709554800186e+01,1.108756654789422313e+01,-1.154789021923525496e+02
7.306744499999999789e+02,2.056958579421453437e-01,5.618660072654073900e+01,-1.876763252569266127e+00,-3.535886008515225853e+01,-1.997025882035357913e+00,-3.549458192610249085e+01,1.114262046240992987e+01,-1.151652285778977074e+02
7.311086000000000240e+02,2.063941439588376225e-01,5.623009918420523690e+01,-1.886377760014953830e+00,-3.540562810061002352e+01,-1.998442556167092210e+00,-3.552211241961412469e+01,1.119947993492959881e+01,-1.148527074232006129e+02
7.315427499999999554e+02,2.069925466028277317e-01,5.627365865182796512e+01,-1.896202048491398839e+00,-3.545242336603829614e+01,-1.998796169479968521e+00,-3.555024169311305826e+01,1.125804510425222382e+01,-1.145414320979100467e+02
7.319769000000000005e+02,2.074928805481794092e-01,5.631728627650645791e+01,-1.906231384587672162e+00,-3.549923639689042432e+01,-1.998124747457898698e+00,-3.557904037463847402e+01,1.131821040557727720e+01,-1.142314885071676684e+02
7.324110500000000457e+02,2.078974006972985622e-01,5.636098907784212031e+01,-1.916460401949232617e+00,-3.554605811118291570e+01,-1.996470590560947445e+00,-3.560857634436477070e+01,1.137986509625877574e+01,-1.139229547773552582e+02
7.328451999999999771e+02,2.082087924499167464e-01,5.640477392144979518e+01,-1.926883130506252151e+00,-3.559287986841550833e+01,-1.993880077683611862e+00,-3.563891448866886691e+01,1.144289379543094221e+01,-1.136159009770412354e+02
7.332793500000000222e+02,2.084301605095718879e-01,5.644864749320035457e+01,-1.937493027806670653e+00,-3.563969350645547962e+01,-1.990403457173352431e+00,-3.567011646757981680e+01,1.150717703540308001e+01,-1.133103888733087956e+02
7.337134999999999536e+02,2.085650162814874642e-01,5.649261627425905630e+01,-1.948283012325115360e+00,-3.568649137630622903e+01,-1.986094626227101756e+00,-3.570224049601006300e+01,1.157259182278767184e+01,-1.130064717235561460e+02
7.341476499999999987e+02,2.086172639143189511e-01,5.653668651697648784e+01,-1.959245498619808901e+00,-3.573326637468561273e+01,-1.981010899459566099e+00,-3.573534113913174082e+01,1.163901220739210629e+01,-1.127041941027928118e+02
7.345818000000000438e+02,2.085911850390596012e-01,5.658086422168797469e+01,-1.970372434212589008e+00,-3.578001197434591063e+01,-1.975212767418966120e+00,-3.576946912223341712e+01,1.170630985696180915e+01,-1.124035917663847215e+02
7.350159499999999753e+02,2.084914222577055887e-01,5.662515511447329430e+01,-1.981655338068224914e+00,-3.582672225207036831e+01,-1.968763645806645535e+00,-3.580467115536948342e+01,1.177435463591256237e+01,-1.121046915481568220e+02
7.354501000000000204e+02,2.083229614324709211e-01,5.666956462592755628e+01,-1.993085340549621831e+00,-3.587339191428493734e+01,-1.961729616139622268e+00,-3.584098977309830758e+01,1.184301518624268290e+01,-1.118075112937053035e+02
7.358842499999999518e+02,2.080911128276918820e-01,5.671409787099281630e+01,-2.004653224727899641e+00,-3.592001632022713409e+01,-1.954179158586307974e+00,-3.587846318959235958e+01,1.191215950884680375e+01,-1.115120598287411582e+02
7.363183999999999969e+02,2.078014911561518463e-01,5.675875962989771750e+01,-2.016349468924807375e+00,-3.596659150261568527e+01,-1.946182877694971669e+00,-3.591712516939546873e+01,1.198165554348797812e+01,-1.112183369622452886e+02
7.367525500000000420e+02,2.074599945797500899e-01,5.680355433025298595e+01,-2.028164290364962152e+00,-3.601311418576614898e+01,-1.937813221732560098e+00,-3.595700491409700561e+01,1.205137174570513459e+01,-1.109263335241809187e+02
7.371866999999999734e+02,2.070727827182541891e-01,5.684848603035035808e+01,-2.040087689814627847e+00,-3.605958180110043543e+01,-1.929144196354829033e+00,-3.599812696518883115e+01,1.212117765894430477e+01,-1.106360314374807245e+02
7.376208500000000186e+02,2.066462537168621549e-01,5.689355840371160866e+01,-2.052109497080159439e+00,-3.610599249999850002e+01,-1.920251073334191538e+00,-3.604051112336903628e+01,1.219094448021160559e+01,-1.103474038239810682e+02
7.380549999999999500e+02,2.061870204281112395e-01,5.693877472493501557e+01,-2.064219417237856735e+00,-3.615234516394277620e+01,-1.911210095087259475e+00,-3.608417238455272269e+01,1.226054561753964833e+01,-1.100604151439473526e+02
7.384891499999999951e+02,2.057018857627865849e-01,5.698413785688716615e+01,-2.076407077462244732e+00,-3.619863941190747170e+01,-1.902098175761165688e+00,-3.612912089284713346e+01,1.232985723755403207e+01,-1.097750213687811254e+02
7.389233000000000402e+02,2.051978172683535107e-01,5.702965023928747001e+01,-2.088662074315779549e+00,-3.624487560494785043e+01,-1.892992599662936204e+00,-3.617536191074123764e+01,1.239875880140994013e+01,-1.094911701864553635e+02
7.393574499999999716e+02,2.046819209951410978e-01,5.707531387873425643e+01,-2.100974021357687516e+00,-3.629105484794639125e+01,-1.883970717844785536e+00,-3.622289580675105469e+01,1.246713358735274468e+01,-1.092088012391613034e+02
7.397916000000000167e+02,2.041614147149211078e-01,5.712113034021891167e+01,-2.113332596923536588e+00,-3.633717898847746142e+01,-1.875109643691713401e+00,-3.627171806074817084e+01,1.253486919813706280e+01,-1.089278463925852378e+02
7.402257499999999482e+02,2.036436005591098775e-01,5.716710074017770182e+01,-2.125727591922079274e+00,-3.638325061275570960e+01,-1.866485948396165773e+00,-3.632181928717908903e+01,1.260185805151358629e+01,-1.086482300361550415e+02
7.406598999999999933e+02,2.031358371490525616e-01,5.721322574112698334e+01,-2.138148957487491675e+00,-3.642927303864004074e+01,-1.858175357243971426e+00,-3.637318527635971321e+01,1.266799785197796524e+01,-1.083698694135082832e+02
7.410940500000000384e+02,2.026455112948902237e-01,5.725950554792840563e+01,-2.150586852319583020e+00,-3.647525030567015136e+01,-1.850252447679649137e+00,-3.642579705399609225e+01,1.273319204195416532e+01,-1.080926749823353532e+02
7.415281999999999698e+02,2.021800093451950331e-01,5.730593990572829455e+01,-2.163031689537729285e+00,-3.652118716212166305e+01,-1.842790350163391322e+00,-3.647963095904418651e+01,1.279735023057494026e+01,-1.078165508026397390e+02
7.419623500000000149e+02,2.017466882746587198e-01,5.735252809961347253e+01,-2.175474182866016015e+00,-3.656708904907443980e+01,-1.835860452875818449e+00,-3.653465873997514279e+01,1.286038859821663571e+01,-1.075413949523383934e+02
7.423964999999999463e+02,2.013528466020417795e-01,5.739926895602260259e+01,-2.187905391962376100e+00,-3.661296208149895648e+01,-1.829532111370884229e+00,-3.659084766945657208e+01,1.292223027494748422e+01,-1.072670999689939606e+02
7.428306499999999915e+02,2.010056952385945728e-01,5.744616084594806438e+01,-2.200316766697419713e+00,-3.665881302637741612e+01,-1.823872364318690709e+00,-3.664816067739771199e+01,1.298280569106526627e+01,-1.069935533163281889e+02
7.432648000000000366e+02,2.007123283695360361e-01,5.749320168995995317e+01,-2.212700190183583437e+00,-3.670464927788937359e+01,-1.818945656516973930e+00,-3.670655650223447708e+01,1.304205289792643718e+01,-1.067206378740202695e+02
